"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L051",25.44925,17,0.254386693237728,93,110,0.249986191907407,100,117,0.691892695428667,100,117,2.29436882752604,100,117,1.17271160362643,98,115,0.218297534006803,87,104,0.0158846044511504,87,104,1.37525250528007,98,115,0.250120457716848,99,116,0.860612578500252,75,92,0.714758642711723,90,107,0.137473981471257,97,114,0.314900824072288,97,114
"L052",24.174125,77,0.200742029301623,84,161,0.202704830117541,91,168,0.561146113254751,91,168,1.67947532132038,87,164,1.01697964676088,88,165,0.198214770217063,76,153,0.0130963650440677,76,153,1.03424760192588,88,165,0.202709869216748,90,167,1.01879261930589,91,168,0.644714644783817,84,161,0.123876056868761,91,168,0.281575461164736,92,169
"L053",23.46825,96,0.110176156758937,62,158,0.106964203785162,54,150,0.296052611060948,54,150,1.16394945013926,56,152,0.651592926392879,55,151,0.179329650438691,74,170,0.0107197078421544,74,170,0.424573341725236,55,151,0.111229602463689,55,151,0.460066301341636,35,131,0.537183807068644,72,168,0.0765132058232723,58,154,0.164375355335157,58,154
"L054",25.29475,22,0.00711793591545941,3,25,0.0174967341055141,1,23,0.0484652172028336,1,23,0.29605054986074,3,25,0.154143887869328,2,24,0.0477152713128088,8,30,0.000758915705484985,8,30,0.023760338167472,2,24,0.0194121335413824,2,24,0.15705744336659,7,29,0.124252568387771,2,24,0.0146670951027844,2,24,0.0293572108111323,2,24
"L055",24.227875,75,0.147026525696302,77,152,0.142785721543576,74,149,0.395485958366976,74,149,1.40110649379433,75,150,0.832438999303384,80,155,0.176786587360758,70,145,0.0104178324902209,70,145,0.69295468756122,80,155,0.142786242501899,73,148,1.11274614049289,95,170,0.469173773836575,57,132,0.0830950210712006,65,140,0.183419342979318,63,138
"L056",24.958125,37,0.00963617448357568,8,45,0.0349288604353757,9,46,0.0967448905629527,9,46,0.329606493794325,6,43,0.209035583975767,9,46,0.0467369447673418,7,44,0.000728114002061853,7,44,0.0436958753680901,9,46,0.0351109129533394,7,44,0.272897476070777,20,57,0.143808580622472,8,45,0.0225272658700292,7,44,0.0485582115248629,8,45
"L057",24.27725,72,0.0311808028094199,23,95,0.062360903067777,30,102,0.172695036426148,30,102,0.601631172473952,23,95,0.370589563158591,23,95,0.0865677377171947,23,95,0.00249799107115767,23,95,0.137336624322075,23,95,0.0630827279413748,30,102,0.442671848702595,33,105,0.289183243169084,27,99,0.0445295405990093,30,102,0.0961402129935936,30,102
"L058",24.943,39,0.0077823029529833,5,44,0.0389028315537021,12,51,0.107665755659264,12,51,0.297368827526057,4,43,0.193018402244288,4,43,0.042456747536831,3,42,0.000600858470468735,3,42,0.0372561036049377,4,43,0.0393013074643126,9,48,0.118011822651183,2,41,0.126285574070807,4,43,0.0207100277302373,5,44,0.0462943169111672,6,45
"L059",23.48275,94,0.047308471673414,30,124,0.0413068226592588,16,110,0.114331773077638,16,110,0.732050549860732,29,123,0.383421143905532,27,121,0.127257173182029,39,133,0.00539812937542695,39,133,0.147011773593827,27,121,0.0478902975361988,15,109,0.2568851601527,16,110,0.31530805213658,29,123,0.0378703676173466,20,114,0.0774728311832193,19,113
"L060",25.8878552631579,8,0.123673923449425,69,77,0.139436656363438,70,78,0.385949847373459,70,78,1.30978988015764,69,77,0.744795199029016,70,78,0.174852895116675,69,77,0.0101911783102276,69,77,0.554719888496671,70,78,0.141517902646913,72,80,0.600519034299787,56,64,0.596534001029499,80,88,0.0940145313189789,77,85,0.206418809819249,77,85
"L061",24.522125,59,0.107229013022173,61,120,0.1197168681802,60,119,0.33159128306537,60,119,1.15160649379433,55,114,0.705565165454951,62,121,0.152899853997902,59,118,0.00779278845085994,59,118,0.497822202703472,62,121,0.119941101232672,60,119,0.936633508816285,84,143,0.450677098506907,55,114,0.0737658901456782,56,115,0.160375841166815,57,116
"L062",25.3235,20,0.101850433226592,59,79,0.138129541705782,69,89,0.382423245177158,69,89,1.37336882752605,72,92,0.716265010068264,65,85,0.142759884502974,56,76,0.00679346154110086,56,76,0.513035564648091,65,85,0.138130276133035,68,88,0.783734118749096,72,92,0.453311589114531,56,76,0.0861623187307363,71,91,0.194961326326361,74,94
"L063",25.26775,24,0.0179770526096832,15,39,0.0601228182196916,27,51,0.166397958870424,27,51,0.454225321320387,16,40,0.296334545154896,16,40,0.0634475380906607,15,39,0.00134186336325528,15,39,0.0878141626521592,16,40,0.0606118087266454,27,51,0.197294437373743,9,33,0.207955944387119,15,39,0.0347815925103419,19,43,0.0777497103981034,20,44
"L064",26.803625,2,0.215003780970892,87,89,0.214054907940972,96,98,0.592538739673277,96,98,2.10086882752603,98,100,1.05799730649449,91,93,0.204117951735531,80,82,0.0138880460735696,80,82,1.11935830054959,91,93,0.214073500330065,95,97,1.00852707189451,89,91,0.674658348079228,85,87,0.129409153069301,93,95,0.29445296359998,93,95
