"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L018",37.5613336291096,53,0.179409864729883,45,98,0.141628345873537,51,104,0.42939023829723,51,104,2.34548586333068,44,97,1.43757541495556,47,100,0.126290399922696,46,99,0.00531642170421146,46,99,2.06662307368466,47,100,0.150829103467845,46,99,0.557503935798465,49,102,0.732421279849453,56,109,0.0721044035597179,53,106,0.247098730235013,53,106
"L019",35.2689594535113,100,0.0773513785490286,18,118,0.088443350274451,26,126,0.268155058282994,26,126,1.61643106397076,17,117,0.935199655538785,18,118,0.0838340641208454,19,119,0.00234271676900601,19,119,0.874598395719862,18,118,0.0965329393106084,22,122,0.353349827898375,16,116,0.476891444814891,23,123,0.046353038555111,27,127,0.158337793144358,27,127
"L020",35.425,97,0.931648851231296,102,199,0.317208000156095,97,194,0.96124495960544,97,194,5.68113583942256,101,198,3.2622390559951,102,199,0.285699075606393,101,198,0.0272079872674491,101,198,10.6422036584598,102,199,0.318190532600212,97,194,1.46016180585269,102,199,1.1492925166269,86,183,0.111182809137904,81,178,0.375687098737048,80,177
"L021",35.7964776571863,90,0.364787899436312,69,159,0.252868151862987,86,176,0.766710392809765,86,176,3.26139465662078,62,152,2.16049665475299,73,163,0.169446092518977,64,154,0.00957065942331657,64,154,4.66774579519888,73,163,0.253543133445415,81,171,0.852337968811971,74,164,0.909074937773528,69,159,0.0998147584060558,76,166,0.352905060375481,76,166
"L022",37.675,50,0.319710445578644,62,112,0.209255653466925,71,121,0.634494068810788,71,121,3.29565002900667,65,115,1.96103958741361,62,112,0.165055258674407,61,111,0.00908107947202513,61,111,3.84567626340334,62,112,0.218406979432864,69,119,0.743491646489921,62,112,0.945158637562122,71,121,0.0959687522360595,73,123,0.332382851193902,72,122
"L023",38.3926984440772,31,0.103601283695781,22,53,0.131115954825833,46,77,0.397564835507527,46,77,1.83104691716103,26,57,1.14300519081512,28,59,0.0913063506461173,22,53,0.00277894988943724,22,53,1.30646086623032,28,59,0.133114987406424,43,74,0.440690897275229,33,64,0.514707898885818,27,58,0.0545651347562535,36,67,0.191277468344561,38,69
"L024",37.9375,43,3.09466352940402,104,147,0.626022978894325,104,147,1.8974479777457,104,147,10.1333172343111,104,147,6.04360850856089,104,147,0.513155407023016,104,147,0.0877761572523192,104,147,36.5252038047496,104,147,0.626771684693683,104,147,2.62278069275304,104,147,2.4845507441106,104,147,0.258876863748294,104,147,0.898058572826426,104,147
"L025",38.3639583033238,32,0.371517369338374,70,102,0.205890806684798,70,102,0.624330114010021,70,102,3.37356663565427,67,99,2.07349900265795,67,99,0.182077401622704,69,101,0.0110507267272252,69,101,4.29939811402352,67,99,0.223315403918204,70,102,0.753746533660489,63,95,0.96534686366157,74,106,0.0954094054107465,70,102,0.328350265318612,71,103
"L026",35.6453947368421,95,0.125684914287228,32,127,0.119579984990692,43,138,0.362480451091274,43,138,2.26271478679097,42,137,1.20489654803828,35,130,0.105071934295517,29,124,0.0036800371255338,29,124,1.45177569147457,35,130,0.124026445081777,39,134,0.496886740039891,41,136,0.596473516218666,40,135,0.0589198426682528,42,137,0.201700743702163,42,137
"L027",35.388705918053,99,0.0826724701710754,20,119,0.114085228334351,39,138,0.34588205241327,39,138,1.62631216721051,18,117,1.01381339821241,20,119,0.0819106018736303,18,117,0.00223644889976679,18,117,1.02781760639499,20,119,0.114643021221814,30,129,0.411155468915146,27,126,0.451372021723961,20,119,0.0482140516731131,29,128,0.169003279716619,32,131
"L028",35.7605768128522,91,0.304853788227273,60,151,0.118722867565744,42,133,0.35998698464616,42,133,2.80563224272489,56,147,1.76406171180411,58,149,0.174737008356056,68,159,0.0101776740297415,68,159,3.11191372305324,58,149,0.157745386693268,49,140,0.615745394249088,53,144,0.848811050432834,63,154,0.0766727843636118,59,150,0.256172494270638,56,147
"L029",35.0598716129079,101,0.472957829767458,79,180,0.238226166014707,77,178,0.722208308250001,77,178,4.14164938779098,86,187,2.35035095181855,79,180,0.203109246129711,81,182,0.0137511219544599,81,182,5.52414959671438,79,180,0.248246235820485,78,179,0.941514664538326,82,183,1.18063201199639,91,192,0.117578637946079,89,190,0.403963414053385,88,189
"L030",35.7440530273927,92,0.0790462429520606,19,111,0.0835567644168123,23,115,0.253268725322256,23,115,1.70492372985167,20,112,0.934208571692267,17,109,0.0853242099205014,20,112,0.00242674026618593,20,112,0.872745655423305,17,109,0.0906654826485402,20,112,0.377967568106304,20,112,0.475046062350348,22,114,0.0450508807347767,24,116,0.15227891195508,26,118
"L031",37.7074606885704,48,0.150763192228766,39,87,0.0718557054183874,19,67,0.217888209861555,19,67,1.88813550871154,31,79,1.22588228204807,36,84,0.124120253071194,44,92,0.00513527907415245,44,92,1.50278736943939,36,84,0.105003487235673,26,74,0.418745220351535,29,77,0.557509151935919,37,85,0.0491583459005296,30,78,0.163028964965294,29,77
"L032",36.009920774678,87,0.130987371714333,34,121,0.157345090388935,55,142,0.477111883180679,55,142,2.05733984553264,35,122,1.30873087460103,40,127,0.100370115154259,26,113,0.00335805333869304,26,113,1.71277650213397,40,127,0.157811502985136,50,137,0.502280102248312,43,130,0.517881809748001,28,115,0.0578519567244357,41,128,0.205774594094702,43,130
"L033",36.8921814063133,73,0.124165753758683,31,104,0.0491405887143249,11,84,0.148954302326534,11,84,1.84242305580257,27,100,1.09563577645978,25,98,0.113818145359569,35,108,0.00431819007103064,35,108,1.20041775465862,25,98,0.0861586486512041,15,88,0.381387169375522,22,95,0.509715723004435,26,99,0.0429869524420829,22,95,0.139890454814632,22,95
"L034",39.3791666666667,15,0.117130388181158,27,42,0.105793387257094,37,52,0.320763608518337,37,52,1.81486469921526,25,40,1.14514048600087,29,44,0.103715837630411,28,43,0.00358565832512593,28,43,1.31134673267832,29,44,0.116964302951926,33,48,0.428328036917991,31,46,0.58302195520144,39,54,0.0563009880850684,40,55,0.191976600086477,39,54
"L035",36.2436921170524,82,0.0183275705198149,2,84,0.0362481549736272,7,89,0.109851234715027,7,89,0.806367371212997,2,84,0.442925607305754,2,84,0.0416303412053768,2,84,0.000577695102958697,2,84,0.196183093607171,2,84,0.040471784036659,2,84,0.181751439430392,2,84,0.212986196003194,2,84,0.0192897351616954,3,85,0.0641134205087323,3,85
"L036",36.4094793945339,78,0.0427465399657611,8,86,0.0886570144011262,27,105,0.268843143421916,27,105,1.36604968518216,15,93,0.744763874586956,9,87,0.0577569948989255,7,85,0.00111195681991817,7,85,0.554673228889775,9,87,0.0897835263139934,19,97,0.278387325370309,10,88,0.286615612395386,7,85,0.031362884758479,9,87,0.111181173027683,10,88
"L037",34.9756450682424,103,0.0970052442575733,21,124,0.117643548212381,41,144,0.35667457007586,41,144,1.80305983450849,24,127,1.08508100170844,24,127,0.0901156033860999,21,124,0.00270694065788028,21,124,1.17740078026859,24,127,0.120226821623812,37,140,0.432376812233335,32,135,0.522827706877293,29,132,0.0537938219570138,35,138,0.186694685025264,36,139
"L038",36.9929546228329,72,0.104821282236978,25,97,0.0903204233216423,28,100,0.273888606009871,28,100,1.73214877198622,21,93,1.06617011602357,22,94,0.0998919058878409,25,97,0.00332613095396842,25,97,1.1367187163017,22,94,0.10594791192794,27,99,0.374763398798981,19,91,0.468912457043822,21,93,0.0442636005473256,23,95,0.150382859420301,24,96
"L039",38.4,30,0.123191986567585,30,60,0.102627025148326,34,64,0.311013913219546,34,64,2.21886416057745,41,71,1.16295156932429,33,63,0.106467484710048,31,61,0.0037784417668281,31,61,1.35245635259382,33,63,0.109571923917485,29,59,0.491253496573195,40,70,0.544486879914183,34,64,0.0504007938728049,32,62,0.168632559806376,31,61
"L040",37.175,66,0.343885755439769,64,130,0.213306456210081,73,139,0.646558728976241,73,139,3.39168276568887,68,134,2.02449435468771,64,130,0.170311035873291,66,132,0.00966861631341119,66,132,4.0985773921624,64,130,0.213611928444925,67,133,0.868966952903779,76,142,0.850911190230766,64,130,0.0893567861409511,67,133,0.310888550209821,68,134
"L041",37.9541666666667,41,0.489809992186232,83,124,0.295189598300743,93,134,0.895047783812848,93,134,4.91269940334885,96,137,2.50874024717406,87,128,0.195955475323961,76,117,0.0127995161031466,76,117,6.29377762779096,87,128,0.296185626256032,93,134,0.982397284730027,89,130,1.05328726077223,79,120,0.115665335358518,86,127,0.409108438499105,89,130
"L042",37.3780159253287,59,0.137185226671726,35,94,0.0459166843908084,10,69,0.139141730846633,10,69,1.87075401777182,30,89,1.14668762402364,30,89,0.119955133483503,36,95,0.00479641134968165,36,95,1.31489250708899,30,89,0.0875086410833912,17,76,0.403115136560173,24,83,0.487508819762999,24,83,0.0386633061416572,18,77,0.122615950127165,14,73
"L043",37.1294659599073,69,0.130941006896363,33,102,0.14932409411937,52,121,0.45279755690261,52,121,2.18610342368876,39,108,1.28960556909166,38,107,0.102391839940893,27,96,0.0034946962954938,27,96,1.66308252383223,38,107,0.152145104581507,47,116,0.48594245016641,39,108,0.555020295005861,36,105,0.0590651450247782,43,112,0.207542852804369,46,115
