"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L022",91.9,12,0.382540353336839,82,94,0.311595177662852,95,107,0.994519288004205,95,107,3.78512312277923,92,104,2.0850274473635,89,101,0.184351109138769,73,85,0.0113284438135648,73,85,4.34733945625915,89,101,0.31205552921785,95,107,1.01446973168132,87,99,0.812028312305952,73,85,0.109331901186391,81,93,0.361887416267518,84,96
"L023",90.630406959088,45,0.257494984994361,68,113,0.247485908302476,82,127,0.789946234561322,82,127,2.67482587553625,71,116,1.69395939755348,72,117,0.152688233452888,61,106,0.00777123221165451,61,106,2.86949844055974,72,117,0.247501189532829,81,126,0.852231208959404,70,115,0.686344848936858,61,106,0.0928762517325745,73,118,0.306495351434578,74,119
"L024",91.8125,13.5,1.64885837887094,104,117.5,0.433873615443888,103,116.5,1.38567362112233,103,116.5,6.59611116541904,104,117.5,3.89031609511757,104,117.5,0.427839717086288,104,117.5,0.061015607838825,104,117.5,15.1345593199308,104,117.5,0.439391475174667,103,116.5,2.23603105051805,104,117.5,2.01935856633875,104,117.5,0.218989279766312,104,117.5,0.67685422048009,104,117.5
"L025",91.2981879520368,22,0.401826189122672,84,106,0.269388478755678,87,109,0.859881246411918,87,109,3.31038786143376,84,106,2.01381201613381,86,108,0.204505497823239,82,104,0.013940832879977,82,104,4.05543883632494,86,108,0.273900079703574,87,109,0.996841800631451,86,108,1.05375231452182,88,110,0.122369721962189,90,112,0.389417719102071,90,112
"L026",90.6743421052632,41,0.0464367590170187,12,53,0.0967276575284887,33,74,0.308737267355173,33,74,1.13319875926678,15,56,0.696113960817769,16,57,0.0682508989113347,12,53,0.00155272840073508,12,53,0.484574646445402,16,57,0.0979792546382873,28,69,0.338772409073092,20,61,0.34255454312877,16,57,0.0409088115115349,21,62,0.131364351500605,23,64
"L027",87.3507050268231,97,0.221028908575488,61,158,0.211611451573592,75,172,0.675487859603035,75,172,2.58457798899361,69,166,1.52777999952183,67,164,0.146460013508571,55,152,0.00715017851897695,55,152,2.33411172693892,67,164,0.212463600521772,74,171,0.787734821301279,67,164,0.744545844808764,67,164,0.0914178009773768,72,169,0.294453254093808,73,170
"L028",88.5909573120603,82,0.0935355551285294,28,110,0.00909885263529917,3,85,0.0290609042687533,3,85,1.28772304739907,20,102,0.790270175398594,22,104,0.118411964345428,40,122,0.00467379776671429,40,122,0.624526950124524,22,104,0.0528951308836849,7,89,0.308370560107125,14,96,0.33869224053916,15,97,0.0241971258413499,6,88,0.0647133906842246,4,86
"L029",87.5351927462862,95,0.110736535689094,36,131,0.121081683922268,41,136,0.386511922448666,41,136,1.81485472901467,41,136,1.01033339065801,36,131,0.112934433847277,34,129,0.00425139544946831,34,129,1.02077356027851,36,131,0.125948176931703,41,136,0.495103645013463,37,132,0.570383246907634,45,140,0.0619904531027376,41,136,0.193552710407678,41,136
"L030",91.7047789285481,18,0.292759074247797,73,91,0.265509062998882,85,103,0.847437835294327,85,103,2.83399259141305,73,91,1.80605444824712,75,93,0.163627027027257,63,81,0.00892460132459287,63,81,3.2618326700332,75,93,0.266383583841785,85,103,0.882837082902679,73,91,0.772083404275135,69,87,0.0997642307185123,77,95,0.326809112071074,80,98
"L031",88.1211237444285,88,0.185024136660985,55,143,0.201818736937559,71,159,0.64421083170673,71,159,2.34374055378282,58,146,1.4178231309591,60,148,0.131462670890654,49,137,0.00576081127923479,49,137,2.01022243068266,60,148,0.201985736850819,70,158,0.727243785418341,64,152,0.633270105923816,56,144,0.0816496807622728,67,155,0.266163848988681,66,154
"L032",88.4773009326433,84,0.127322826105328,41,125,0.1506006411464,54,138,0.480670806441888,54,138,1.86088358597287,44,128,1.12596404589459,44,128,0.11685218398934,37,121,0.00455147763435951,37,121,1.26779503264731,44,128,0.154508321515114,54,138,0.526252262295636,42,126,0.538905934851562,38,122,0.0622839420757212,42,126,0.198974938664014,45,129
"L033",90.8019226052637,33,0.0171422375361845,2,35,0.0533616095828381,15,48,0.170312712608159,15,48,0.688359759267758,4,37,0.408374360462665,3,36,0.0434859972047223,2,35,0.000630343984296372,2,35,0.16676961828329,3,36,0.0550852724533216,10,43,0.188695678932343,4,37,0.19255694259319,3,36,0.0219330867859743,4,37,0.0698783734234623,6,39
"L034",91.0958333333333,28,0.0210101302862182,5,33,0.0554198884172925,16,44,0.176906461986523,16,44,0.723818784592869,5,33,0.44612189158785,7,35,0.0484810513009692,6,34,0.000783470778415734,6,34,0.199024742153922,7,35,0.0571633511191162,11,39,0.219931638306925,5,33,0.247673649336009,9,37,0.0274302568539203,13,41,0.0861138708777133,13,41
"L035",87.8913679341774,93,0.0302458623740605,11,104,0.0740534055365824,25,118,0.23641405944472,25,118,0.903252174285008,9,102,0.5572422718386,11,104,0.0548028269596004,8,101,0.00100111661425463,8,101,0.310518949523844,11,104,0.074185937037392,18,111,0.30040131277766,13,106,0.269076880434305,10,103,0.0329406117692178,17,110,0.105707435168365,17,110
