"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L011",2.6375,70,0.23126089267222,97,167,0.182273915674407,88,158,0.649623974015651,88,158,1.71057270580296,97,167,0.956419943670091,94,164,0.255381425080335,97,167,0.0217398907586876,97,167,0.9147391086499,94,164,0.18507440160629,89,159,0.944716802580465,95,165,0.832779702000783,98,168,0.130295931887725,99,169,0.275848736773276,94,164
"L012",2.575,79,0.683663898567483,103,182,0.431575157467864,103,182,1.53851095331078,103,182,3.43453103913631,103,182,1.84395341857231,103,182,0.383833823395456,103,182,0.0491094679941247,103,182,3.40016420986449,103,182,0.432558602012101,103,182,1.76143014391403,103,182,1.31760389840584,103,182,0.248417729527663,103,182,0.552382772458352,103,182
"L013",2.625,72.5,0.125519350056583,73,145.5,0.183330420330601,89,161.5,0.653543430250908,89,161.5,1.4654689608637,84,156.5,0.787667166893737,80,152.5,0.165051003249071,61,133.5,0.00908061122450829,61,133.5,0.620419565802406,80,152.5,0.183762054140827,88,160.5,0.755815038190894,75,147.5,0.567649635629722,79,151.5,0.106450184037639,83,155.5,0.236320503007262,87,159.5
"L014",2.4875,81,0.00886875426088924,7,88,0.02518296397692,8,89,0.0896195829505038,8,89,0.325476551956817,7,88,0.181310776062284,7,88,0.049339255045564,7,88,0.000811454029483738,7,88,0.0328735975163076,7,88,0.0254106341177403,6,87,0.218688613377383,10,91,0.121029234605611,5,86,0.0155774817083569,5,86,0.0299179858211982,5,86
"L015",2.475,82.5,0.0373598237339001,25,107.5,0.0868140688531966,39,121.5,0.309505337408812,39,121.5,0.734531039136301,27,109.5,0.398391499815124,26,108.5,0.101391972794336,25,107.5,0.0034267773823758,25,107.5,0.158715787124944,26,108.5,0.0880019500886288,37,119.5,0.344497764047875,23,105.5,0.306186591493272,30,112.5,0.0510921116171776,28,110.5,0.111525551122483,30,112.5
"L016",3.175,40,0.0548239126524327,31,71,0.140692681173375,68,108,0.501603729861691,68,108,0.965468960863695,45,85,0.554649017308779,44,84,0.098910014789385,24,64,0.00326106367521212,24,64,0.307635532401595,44,84,0.140692735703943,68,108,0.503976768757378,38,78,0.256308150138078,21,61,0.0625060524314752,38,78,0.146902281177775,47,87
"L017",2.7,69,0.0289761876842261,20,89,0.0944246910035631,43,112,0.336618032775789,43,112,0.765468960863698,31,100,0.390857841902956,25,94,0.0750704712790491,15,84,0.00187852521935284,15,84,0.152769852577036,25,94,0.0944334261646626,43,112,0.374628453695409,26,95,0.238172808528924,18,87,0.0503052440358717,27,96,0.114270828755818,31,100
"L018",3.075,50,0.068786657971512,44,94,0.0399199776187919,13,63,0.142317148050463,13,63,0.725282557354923,26,76,0.428871867765071,28,78,0.163806024037847,60,110,0.00894413783702922,60,110,0.183931078960301,28,78,0.0495363248293132,17,67,0.295173784707746,18,68,0.342648835144453,36,86,0.0387781313916486,20,70,0.0755601023816331,19,69
"L019",3.6375,26.5,0.233433251982214,98,124.5,0.290344571456585,101,127.5,1.03515015923881,101,127.5,2.1154689608637,101,127.5,1.14440729095187,101,127.5,0.204192404258619,85,111.5,0.0138981793189718,85,111.5,1.30966804758379,101,127.5,0.29035307395892,101,127.5,1.03899245923435,99,125.5,0.539843709790434,71,97.5,0.129390479999988,98,124.5,0.303464916328498,100,126.5
"L020",3.0875,48,0.0953662570144574,59,107,0.132337490065743,62,110,0.471644281484171,62,110,1.1154689608637,59,107,0.646408272588798,59,107,0.153181491649649,57,105,0.00782152312800384,57,105,0.417843654871233,59,107,0.132970909021582,61,109,0.671230851830963,67,115,0.518633584735833,69,117,0.0883572834452019,72,120,0.190506954238806,72,120
"L021",2.25,94.5,0.164685405424196,83,177.5,0.0648832369332611,23,117.5,0.231042558117178,23,117.5,1.13942729419703,64,158.5,0.683487824782285,67,161.5,0.246452208307017,95,189.5,0.0202462303264685,95,189.5,0.467155606625619,67,161.5,0.0767819528995623,28,122.5,0.592925967789465,53,147.5,0.604602839580208,87,181.5,0.0689740769118416,48,142.5,0.131488844898154,38,132.5
"L022",3.625,28.5,0.0151565645896322,11,39.5,0.0464533702869333,18,46.5,0.165571950857505,18,46.5,0.43942729419704,13,41.5,0.242890105298266,13,41.5,0.066302866516693,11,39.5,0.0014653567027768,11,39.5,0.058995603251803,13,41.5,0.0473089867100833,16,44.5,0.231569533325408,12,40.5,0.212669620929643,15,43.5,0.0329877182880987,17,45.5,0.0698578901886294,17,45.5
"L023",4.075,8,0.0845043279231366,52,60,0.141842872496597,71,79,0.505617115979266,71,79,1.06470985155197,51,59,0.632553836938507,56,64,0.13899899023518,49,57,0.00644023976213319,49,57,0.400124356625627,56,64,0.142315576705439,70,78,0.620342658328091,59,67,0.480104521162128,61,69,0.0866809577959756,71,79,0.19043206358777,71,79
"L024",3.8,20.5,0.174684514337622,87,107.5,0.24447399165185,99,119.5,0.871586786281359,99,119.5,1.61470985155199,91,111.5,0.979179524658757,95,115.5,0.179512938567579,72,92.5,0.0107416317043891,72,92.5,0.958792541510949,95,115.5,0.244494738086527,98,118.5,0.905418950761481,89,109.5,0.540096999079084,72,92.5,0.120099253347593,93,113.5,0.276728022839316,96,116.5
"L025",4.2125,3,0.079163786193968,49,52,0.0929320694445526,41,44,0.330992422571374,41,44,0.889427294197044,37,40,0.558189502403298,45,48,0.144713640947255,54,57,0.00698067929207034,54,57,0.311575520593242,45,48,0.0935300437438241,42,45,0.640750234479164,64,67,0.439722432333306,54,57,0.0681839758744974,46,49,0.141817777079341,43,46
"L026",2.58355263157895,78,0.100792867365723,61,139,0.0981403796417255,45,123,0.349517971117427,45,123,0.941266025641035,40,118,0.617690047222111,53,131,0.16726702577102,62,140,0.00932608597009437,62,140,0.381540994437254,53,131,0.0993718166036983,45,123,0.699642143864894,69,147,0.506809368540189,65,143,0.074898869372779,56,134,0.153833816434064,55,133
"L027",2.9,61,0.0320827512752428,23,84,0.0227174822136208,7,68,0.0808509608435673,7,68,0.539427294197056,19,80,0.29651447010997,16,77,0.109931265011743,30,91,0.00402829434236069,30,91,0.0879208309845964,16,77,0.0293690544162819,9,70,0.250638493731578,16,77,0.247164274473725,20,81,0.0251143975088381,12,73,0.045379315736551,9,70
"L028",4.05,9.5,0.0252055515960572,18,27.5,0.0679452287242781,25,34.5,0.242189756646732,25,34.5,0.524523448043162,18,27.5,0.327159127669151,19,28.5,0.0816624670586276,18,27.5,0.00222291950870048,18,27.5,0.10703309481724,19,28.5,0.0686449595813714,24,33.5,0.315180865252542,20,29.5,0.273195081309859,23,32.5,0.0450419341165426,23,32.5,0.096934271343071,23,32.5
"L029",3.0625,51.5,0.123340366014155,70,121.5,0.148723964981269,75,126.5,0.530049988415053,75,126.5,1.18970985155196,70,121.5,0.730655086164949,73,124.5,0.175925294096531,69,120.5,0.0103165697009836,69,120.5,0.533856854938709,73,124.5,0.149618046080543,74,125.5,0.752274042988356,74,125.5,0.595642403217618,85,136.5,0.100155045847398,80,131.5,0.215415034517345,79,130.5
"L030",2.925,59.5,0.16489538676148,84,143.5,0.234002121777186,96,155.5,0.834239571080738,96,155.5,1.8345310391363,99,158.5,0.945810862486404,93,152.5,0.175815633176389,68,127.5,0.0103037122897381,68,127.5,0.894558187597275,93,152.5,0.234024601629849,96,155.5,0.883582966202258,82,141.5,0.542581830832393,73,132.5,0.118322068326617,92,151.5,0.271242217010334,93,152.5
"L031",2.775,65,0.0570615382152486,34,99,0.0966848387585141,44,109,0.344703599270498,44,109,0.759813596491225,29,94,0.471539160091832,32,97,0.13127093546129,43,108,0.00574401949896074,43,108,0.22234917950011,32,97,0.0988158026276937,44,109,0.390150218590561,28,93,0.358338913027697,39,104,0.0568776309231562,33,98,0.123180514917099,35,100
"L032",3.8875,17,0.00759474138196315,5,22,0.0505922807904997,19,36,0.180367294207161,19,36,0.339709851551969,8,25,0.203630669946918,8,25,0.0375354387852777,2,19,0.000469636388267776,2,19,0.0414654497430308,8,25,0.0505928647999676,18,35,0.189628897893019,7,24,0.111610318618649,4,21,0.0250542475675537,11,28,0.0577379342115662,13,30
"L033",3.8,20.5,0.00572213285551386,3,23.5,0.0213622480119036,6,26.5,0.0760240961257281,6,26.5,0.249240890688258,3,23.5,0.148281277964717,3,23.5,0.0386000607444737,3,23.5,0.000496654896492352,3,23.5,0.0219873373948496,3,23.5,0.0213631900111049,5,25.5,0.183060407259576,6,26.5,0.081331700442726,1,21.5,0.0119982108260651,1,21.5,0.0238851162357849,2,22.5
"L034",4.0875,7,0.116591228936767,68,75,0.20209127825498,93,100,0.720504744237708,93,100,1.41546896086369,82,89,0.802054961929817,82,89,0.146954960487757,55,62,0.00719858680398607,55,62,0.643292161956241,82,89,0.202207422585002,93,100,0.726268450157159,72,79,0.425472244952751,52,59,0.0940014735768999,79,86,0.217622574310161,80,87
"L035",2.3125,88,0.0245595125046298,17,105,0.0520867731755046,20,108,0.185608134457721,20,108,0.515468960863694,17,105,0.301169682198958,17,105,0.0857131258640275,19,107,0.00244891331512754,19,107,0.0907031774758211,17,105,0.0533151926093125,20,108,0.300845750974989,19,107,0.269215749978356,22,110,0.039919848116694,21,109,0.0830991521302445,22,110
"L036",3.8875,18,0.148480997708684,79,97,0.135687500636425,64,82,0.48330078277858,64,82,1.22424089068825,72,90,0.780477080395305,78,96,0.192679770480868,79,97,0.0123751646508533,79,97,0.60914447302238,78,96,0.135843906465146,64,82,0.908240085067463,90,108,0.560069387827199,76,94,0.0937140754353735,78,96,0.198374155841396,75,93
"L037",3.6625,25,0.0154285225746903,12,37,0.027628603377789,10,35,0.098485980667728,10,35,0.410572705802974,11,36,0.21287859664377,9,34,0.0754307805934327,16,41,0.0018966008869782,16,41,0.0453172969090208,9,34,0.0305460000613357,10,35,0.16359041512434,4,29,0.186152930682094,12,37,0.0237158310626142,10,35,0.047816317765137,10,35
"L038",4.3625,1,0.0358457253819732,24,25,0.040120201287604,14,15,0.142791782072112,14,15,0.674523448043168,22,23,0.339940862741414,20,21,0.108132844809054,29,30,0.00389757070883298,29,30,0.115559790161377,20,21,0.0427803033395958,13,14,0.360746970842102,24,25,0.282624805908545,25,26,0.0334085378514293,18,19,0.0634607682907161,14,15
"L039",2.4125,84,0.107631604351789,62,146,0.12997569315317,61,145,0.463394017495205,61,145,1.0845310391363,54,138,0.642494484514084,58,142,0.181636391158631,73,157,0.0109972595310438,73,157,0.412799162631018,58,142,0.133077540125853,62,146,0.527898868248299,41,125,0.487524283257985,64,148,0.0766312549430721,59,143,0.165659544409172,60,144
"L040",2.925,59.5,0.0607349148373164,38,97.5,0.141525729953148,70,129.5,0.504549690958188,70,129.5,0.964709851551962,43,102.5,0.573398459949611,48,107.5,0.106779589205705,27,86.5,0.00380062689031305,27,86.5,0.328785793872586,48,107.5,0.141530129507912,69,128.5,0.537754543138328,44,103.5,0.325268297095199,31,90.5,0.0716143127274419,53,112.5,0.164322397565823,59,118.5
"L041",2.2875,90,0.0462110385841762,26,116,0.0601653220969705,22,112,0.214149275614335,22,112,0.675759109311738,23,113,0.416938697179709,27,117,0.111864911536502,32,122,0.00417125281102311,32,122,0.173837877205914,27,117,0.060590327342107,21,111,0.501181612862329,37,127,0.296249425136834,28,118,0.041620472201765,22,112,0.0830126367687263,21,111
"L042",3.3375,37,0.0504294444647218,27,64,0.00559850337074361,2,39,0.0199412229743919,2,39,0.550282557354927,20,57,0.353266921596369,21,58,0.142851294955104,53,90,0.00680216415678339,53,90,0.124797517894175,21,58,0.02658202932596,8,45,0.227104695003037,11,48,0.244786334301541,19,56,0.0202407214627097,8,45,0.0339022494757513,7,44
"L043",2.875,62,0.0680933264360018,43,105,0.0789903520755013,32,94,0.281200426237348,32,94,0.800759109311742,32,94,0.516018449112046,38,100,0.132510823585811,45,107,0.00585303945579667,45,107,0.266275039824001,38,100,0.0790380994378235,31,93,0.62651534390301,60,122,0.333794644178823,33,95,0.0524823973315993,29,91,0.108065729362075,27,89
"L044",2.8625,63,0.0949964094459343,58,121,0.0846803338843201,37,100,0.301626073961091,37,100,1.12547655195682,62,125,0.572925714355257,47,110,0.172110669889314,66,129,0.0098740275632495,66,129,0.328243874169481,47,110,0.0877371204630743,36,99,0.595336245495737,54,117,0.511186388919611,66,129,0.070463789317606,51,114,0.142709772742285,45,108
"L045",3,55.5,0.140179437242456,77,132.5,0.080109817957307,33,88.5,0.285438141435379,33,88.5,1.09018640350877,56,111.5,0.648108191909723,61,116.5,0.224135366237741,90,145.5,0.0167455541328421,90,145.5,0.420044228420491,61,116.5,0.0882148503440417,38,93.5,0.560520867811909,47,102.5,0.591309896416404,84,139.5,0.0746848451849224,55,110.5,0.14857552570863,48,103.5
"L046",3.0625,51.5,0.0113259314951179,9,60.5,0.0451380779722068,16,67.5,0.160853780090574,16,67.5,0.415468960863697,12,63.5,0.223933665289926,10,61.5,0.0518570535995891,10,61.5,0.000896384669343553,10,61.5,0.0501462864501806,10,61.5,0.0452246690871284,15,66.5,0.241637465400976,13,64.5,0.169784099484489,11,62.5,0.0298337034043981,15,66.5,0.0645419524678711,15,66.5
"L047",3.90592105263158,15,0.055254802589433,32,47,0.116768992731574,54,69,0.416260790184927,54,69,0.850236167341411,33,48,0.512515658659921,36,51,0.112996684291742,33,48,0.00425608355364252,33,48,0.262672300371613,36,51,0.117273781798359,54,69,0.487653397216118,36,51,0.387886637810986,44,59,0.0698409018600565,49,64,0.153784048102925,54,69
"L048",3.025,53,0.11653906150645,67,120,0.10614380307138,48,101,0.377916996533694,48,101,1.10075910931174,57,110,0.676499021027769,64,117,0.173569451388048,67,120,0.010042118151716,67,120,0.457650925451529,64,117,0.106332243474173,47,100,0.811619760581335,78,131,0.469212126094091,59,112,0.073460860623133,54,107,0.151788901491767,51,104
"L049",2.1625,98,0.0556326189404599,33,131,0.111078218748696,52,150,0.395895684610445,52,150,0.984531039136301,47,145,0.512996523257158,37,135,0.110564704003861,31,129,0.00407485125715378,31,129,0.263165432873932,37,135,0.111099091548856,51,149,0.53825895416362,45,143,0.351086836167601,37,135,0.0676028228842086,45,143,0.149482069037708,50,148
"L050",2.2125,96,0.124668225633447,72,168,0.0853406492879128,38,134,0.304024107329782,38,134,1.22547655195681,73,169,0.630624280490243,55,151,0.2055211062798,86,182,0.0140796417088243,86,182,0.397686983143837,55,151,0.0909820606302271,40,136,0.597611923755139,56,152,0.577250097782566,80,176,0.0757638168581785,57,153,0.151890580806372,52,148
"L051",3.1375,43,0.166903049638937,85,128,0.162941059309584,82,125,0.580591287431709,82,125,1.4154689608637,83,126,0.845602005895567,87,130,0.202312856198275,84,127,0.0136434972610346,84,127,0.715042752374607,87,130,0.16339275358467,82,125,0.929065418957285,92,135,0.65377646183775,90,133,0.111261680022544,87,130,0.238452026355733,89,132
"L052",3.2125,39,0.0258790934966678,19,58,0.093168536459787,42,81,0.332161826061213,42,81,0.61029014844804,21,60,0.374528422802084,23,62,0.0701357692128178,13,52,0.00163967537435788,13,52,0.140271539486616,23,62,0.0932324611530946,41,80,0.343770845266777,22,61,0.221093631910169,16,55,0.0466433660718212,24,63,0.106643952347581,26,65
"L053",3.8375,19,0.0847220508381987,53,72,0.1673851686657,84,103,0.596741364455136,84,103,1.13970985155195,65,84,0.677599512398888,66,85,0.126017826377218,36,55,0.00529349752161289,36,55,0.459141099203211,66,85,0.167389717667843,84,103,0.634929530414361,62,81,0.382657863985949,42,61,0.0844703032450133,69,88,0.193930879921047,73,92
"L054",2.2875,90,0.067022700633232,42,132,0.109712865594748,51,141,0.391113174956078,51,141,0.984531039136309,48,138,0.525335416931737,39,129,0.137094394454765,47,137,0.00626495766363954,47,137,0.275977300282842,39,129,0.111358232762578,52,142,0.471993230247079,33,123,0.434823853572724,53,143,0.0704917027184105,52,142,0.151927907003751,53,143
"L055",4.1125,6,0.184715360608597,90,96,0.1411602204276,69,75,0.502795286266569,69,75,1.57452344804316,89,95,0.847492698593596,88,94,0.223503744338533,89,95,0.0166513079111148,89,95,0.718243874169455,88,94,0.142475859982835,71,77,0.956678012463013,97,103,0.690468133574529,91,97,0.105466122273119,82,88,0.218918455429038,81,87
"L056",3.75,22,0.0780881227237002,47,69,0.153749247582675,79,101,0.548141803869112,79,101,1.23453103913631,74,96,0.633171238678227,57,79,0.128310389971945,40,62,0.00548785205825085,40,62,0.40090581748932,57,79,0.154180598629619,78,100,0.574665298538097,50,72,0.416565853895989,50,72,0.0808842041314714,65,87,0.182199883229001,66,88
"L057",2.7625,66,0.0783376095774127,48,114,0.0690436869072277,27,93,0.245964789264812,27,93,0.989427294197027,49,115,0.502410214159986,35,101,0.162178144841238,59,125,0.00876725022138186,59,125,0.252416023292283,35,101,0.0732920192894074,26,92,0.481103841577542,34,100,0.459474133611594,57,123,0.0607363900451636,36,102,0.121987317548462,34,100
"L058",3.3625,36,0.998798656032812,104,140,0.575349710850577,104,140,2.05118308889901,104,140,4.58453103913631,104,140,2.32533725537341,104,140,0.434085257724706,104,140,0.0628100036579748,104,140,5.40719335122754,104,140,0.575501814636242,104,140,2.16533584579321,104,140,1.36751873541791,104,140,0.292672445273358,104,140,0.669138597059612,104,140
"L059",3.625,28.5,0.154805994670012,82,110.5,0.187017128480799,90,118.5,0.666557866271737,90,118.5,1.6345310391363,92,120.5,0.858541070213709,89,117.5,0.183640745126197,74,102.5,0.011241307756835,74,102.5,0.7370927692437,89,117.5,0.187020396993494,90,118.5,0.898842553981064,86,114.5,0.565717969806183,78,106.5,0.111798586363134,88,116.5,0.24844356495168,90,118.5
"L060",2.625,72.5,0.00893367470964126,8,80.5,0.0254408716374352,9,81.5,0.0905759735558076,9,81.5,0.299240890688257,6,78.5,0.178771031376331,6,78.5,0.0511664459102279,9,81.5,0.000872668395694758,9,81.5,0.031959081659357,6,78.5,0.0260272234978787,7,79.5,0.202362132222869,9,81.5,0.147000233526147,9,81.5,0.020053900308302,7,79.5,0.0400744983374893,8,80.5
"L061",2.5875,76,0.0164638075518835,13,89,0.0329506479688326,11,87,0.117291410706474,11,87,0.41057270580297,10,86,0.241217071926745,12,88,0.0697225402833247,12,88,0.00162041087451994,12,88,0.0581856757889123,12,88,0.0337928067245803,11,87,0.275144321527689,17,93,0.193780108228332,13,89,0.0255300194170223,13,89,0.0502766144390229,12,88
"L062",3.0875,48,0.0518222374383154,29,77,0.102455561267657,46,94,0.365133474128471,46,94,0.915468960863692,38,86,0.488938832433859,33,81,0.107943378477801,28,76,0.00388392431906725,28,76,0.239061181861786,33,81,0.10246293613689,46,94,0.524697827606402,39,87,0.331520307270377,32,80,0.0634401743246465,41,89,0.139744381294977,42,90
"L063",2.75,67,0.00777417979614103,6,73,0.019006155918696,5,72,0.0676457292228633,5,72,0.26057270580297,4,71,0.158882678346385,4,71,0.0501772285057872,8,75,0.000839251420173994,8,75,0.0252437054785207,4,71,0.0201853321351274,4,71,0.169692667259677,5,72,0.132059429203488,8,75,0.0157590376670611,6,73,0.0300393450583958,6,73
"L064",3.0875,45.5,0.100749672988154,60,105.5,0.0869701756090035,40,85.5,0.30962304188625,40,85.5,1.02424089068826,50,95.5,0.604949772074989,52,97.5,0.170020207868698,64,109.5,0.00963562369457172,64,109.5,0.365964226733582,52,97.5,0.0885689525705155,39,84.5,0.695530486926418,68,113.5,0.485569705107515,63,108.5,0.0669552597938998,44,89.5,0.134000080776198,40,85.5
"L065",2.5875,76,0.119478298251798,69,145,0.103240727199598,47,123,0.367854033505211,47,123,1.06518640350877,52,128,0.64675151561856,60,136,0.193534289174593,80,156,0.0124851736954383,80,156,0.418287522954904,60,136,0.106753085278061,48,124,0.640087011828965,63,139,0.58629405883557,82,158,0.0832754473947235,68,144,0.171091368383349,64,140
"L066",2.7375,68,0.0621238771751143,39,107,0.148379082163209,73,141,0.529009373299483,73,141,1.0845310391363,53,121,0.587068557817897,50,118,0.10674260038945,26,94,0.00379799424596727,26,94,0.344649491578386,50,118,0.148448945239297,72,140,0.530658512612441,42,110,0.29182192593739,27,95,0.0663780464603182,43,111,0.154752444074678,56,124
"L067",3.3875,35,0.125527768586697,74,109,0.116317842371641,53,88,0.414227236413047,53,88,1.12424089068826,61,96,0.70759548409296,69,104,0.179406729939622,71,106,0.0107289249158761,71,106,0.50069136910875,69,104,0.116570621903056,53,88,0.835084151138715,79,114,0.51160209152257,67,102,0.0818491477468162,66,101,0.170842777650091,63,98
"L068",1.7625,104,0.189530002103184,92,196,0.248135555878699,100,204,0.884613334280808,100,204,1.71029014844806,96,200,1.01014806440628,97,201,0.189254389065123,76,180,0.011939074593471,76,180,1.02039911202375,97,201,0.248135557184882,100,204,0.952884369990777,96,200,0.565476373831193,77,181,0.125910407005703,96,200,0.289155828261453,98,202
"L069",2.2625,93,0.0131108831731136,10,103,0.0689860787001036,26,119,0.245953032919799,26,119,0.484531039136305,15,108,0.271503019047056,15,108,0.0483147605321341,6,99,0.000778105361759155,6,99,0.0737138893516662,15,108,0.0689877735805679,25,118,0.246052136309303,14,107,0.121107812062793,6,99,0.0297515772705124,14,107,0.070179809904415,18,111
"L070",2.025,100.5,0.0873457622656036,54,154.5,0.138430318612902,67,167.5,0.493533401784983,67,167.5,1.1345310391363,63,163.5,0.619006987155946,54,154.5,0.152484380611942,56,156.5,0.00775049544353584,56,156.5,0.383169650147882,54,154.5,0.140041153163296,66,166.5,0.533884716289812,43,143.5,0.452228166190414,56,156.5,0.0775013176593316,61,161.5,0.170616618253258,62,162.5
"L071",3,55.5,0.560233896087758,102,157.5,0.389799135276247,102,157.5,1.38967259351993,102,157.5,3.23453103913631,102,157.5,1.65362477498273,102,157.5,0.357135618976829,102,157.5,0.0425152834473208,102,157.5,2.73447489643669,102,157.5,0.391625028192743,102,157.5,1.50427659933771,102,157.5,1.17962777446661,102,157.5,0.217273469074914,102,157.5,0.483373177748925,102,157.5
