"GEN","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R"
"L071",3,55.5,24.6831776572478,95,24.6724376977671,99,0.548583008539321,99,1.645,98,0.927698883022626,102,48.2413507088452,96,62.2901961994398,82,110.008911039512,24,131.254795028961,102,-2.41144896677614,0.268410959787071,89,0.661406256326382,51,0.560233896087758,102,0.389799135276247,102,1.38967259351993,102,3.23453103913631,102,1.65362477498273,102,0.357135618976829,102,0.0425152834473208,102,2.73447489643669,102,0.391625028192743,102,1.50427659933771,102,1.17962777446661,102,0.217273469074914,102,0.483373177748925,102,0.445580438489349,102,2.90864962681537,58,0.991169880313182,53,0.937541872912384,61,1.625,65,2.96,88,0.29,19,2.93072717515083,57,0.1667,6.5,3333.6667,103,103.7048,102,2.7663,98,50,103,0.909090909090909,78,0.9412,78,0.0031,5
"L072",3.95,14,14.1334466029065,54,16.9528245617819,64,0.222643021976345,64,0.935,75,0.232771409109085,85,103.457867775136,21,96.8465653689682,37,100.839393351398,35,33.109653328556,85,1.15529970308124,0.332553566950991,94,0.267088852758348,77,0.179570140511622,88,0.148545037117544,74,0.52932209586518,74,1.52452344804319,87,0.830532626899702,85,0.22652821031599,91,0.0171050100229885,91,0.689784444344919,85,0.151059009037031,76,0.852596238077084,80,0.727998417540772,95,0.110989425316538,86,0.232482847083767,86,0.220651694799021,88,3.89196973961023,14,1.28222383961006,14,1.27224652124278,14,0.205,13,0.145,18,0.265,18,3.92118200013204,14,11.6667,99,2003.6667,95,3.5866,26,0.3867,24,37.5,95.5,2.20588235294118,96,2.1097,96,0.6349,98
"L073",4.05,9.5,12.9089606101713,48,15.7427785685524,59,0.158321660356252,59,0.82,67,0.0929803874372583,41,118.176455764932,6,127.26773169726,2,116.97555763727,13,13.3668598062887,41,1.94713639509128,0.0452342542409026,37,0.865081344816127,24,0.0575879025994909,36,0.125244205054924,59,0.446527302550189,60,0.965468960863695,44,0.527708485780121,41,0.116247227354707,35,0.00450447262255229,35,0.278476245964348,41,0.126013453241084,60,0.462895703268,31,0.337855711373887,34,0.0631203103057948,40,0.142024265311791,44,0.131861018469327,43,3.99304915240808,11,1.31116055601811,11,1.30855845642532,10,0.150625,10,0.05625,5,0.245,16,4.02460401657515,10,3.8333,53,892.4167,38,1.7225,14,0.2144,11,24.25,46,1.73214285714286,94,2.0094,93,0.2977,91
"L074",3.9875,12,5.25799190194739,4,6.34648959513681,8,-0.630773968662598,8,0.131875,12,0.148872128636661,62,107.219893992207,19,97.2210686983182,36,137.312474647587,2,21.2604934095277,62,-0.331237020559197,0.0455908893609815,38,0.155665838931417,86,0.111338594499121,64,0.109013841158625,50,0.388213175111834,50,1.12424089068826,60,0.665527569700779,62,0.169242861670789,63,0.00954771540883929,63,0.442926946031825,62,0.109283749535457,50,0.785143988291584,76,0.484104924200093,62,0.0770065548174174,60,0.160504845302817,57,0.147704003492605,58,3.96924700579476,12,1.30064047652908,12,1.29102509952296,12,0.2015625,12,0.3625,27,0.040625,3,3.98328615933479,12,0.4167,14,1328.7292,64,7.1782,41,0.5517,34,25.125,53,1.5,90,1.7538,90,0.0231,29
"L075",4.2625,2,11.1847779005965,34,14.1103181365662,47,0.0632324978501898,47,0.681875,59,0.158140776154148,68,117.736175350635,7,110.112141314214,14,116.638256519549,14,22.5695116281514,68,1.06567280464103,0.224613207704791,83,0.311616932460435,73,0.123454614025813,71,0.119941594689358,58,0.427367428261528,58,1.27452344804319,79,0.685709967055914,68,0.188100921867826,75,0.0117939856025087,75,0.470198158919823,68,0.12202444702964,58,0.713114921228654,71,0.600431768293812,86,0.090750415430184,76,0.189387415849292,69,0.185085484027581,76,4.21402241011102,2,1.3833988128942,2,1.37671699885485,2,0.0528124999999999,2,0.0331249999999999,2,0.0724999999999999,6,4.2429322158554,2,10.1667,89.5,1444.3958,73,0.4472,2,0.1206,2,32.375,83,6.81578947368421,104,5.9843,104,1.8485,104
"L076",3.4125,34,19.9244055229629,79,21.6909381514269,94,0.436715558634006,94,1.386875,95,0.300952093663609,92,82.7355616637863,48,79.2215479968653,58,90.5438759860793,46,42.7388638548716,92,1.8267694551324,0.371167586153171,97,0.450202822117852,63,0.186822954926491,91,0.212874659461662,95,0.758826694152249,95,1.58970985155195,90,0.94360637819829,92,0.205902202738307,87,0.0141319056974957,87,0.890392996976494,92,0.213551503522488,95,0.922149447685361,91,0.711235950883189,93,0.129111604165735,97,0.284089084336831,97,0.260331708291686,97,3.33158407946294,35,1.10584655138433,36,1.0928281577107,35,0.7040625,34,0.465625,29,0.9425,45,3.36436305641122,35,5,66,1656,81,9.2264,48,0.6491,42,28,68,0.662721893491124,72,0.9095,76,0.129,71
"L077",2.25,94.5,22.8791780910822,90,18.8993934340662,76,0.317054618480771,76,0.795,64,0.0922793497122267,40,53.2685129992753,90,65.096493733866,79,44.3117201928877,104,13.2678517091228,40,1.88584001299131,0.0547138166838895,46,0.836990663978941,31,0.0802719360334747,50,0.0745057353157124,29,0.265327083772436,29,0.875476551956813,36,0.525750489560773,40,0.157690310420513,58,0.00828874466683924,58,0.276413577273393,40,0.0772138464869275,29,0.561289031892153,48,0.460109980493169,58,0.0622037303831332,37,0.124778765579809,36,0.112945008394153,35,2.18233380023596,95,0.730941039175836,95,0.719099141021336,94,2.73125,94,2.52125,79,2.94125,101,2.20350401634901,95,10.3333,91.5,1044.0625,45,23.4615,81,2.0923,93,25.625,56.5,0.298833819241982,25,0.3153,21,0.1164,64.5
"L078",3.975,13,15.8610317143629,61,19.1047512418858,79,0.326441661031794,79,1.1925,91,0.173426150537821,72,109.525209273738,16,120.23670948036,5,112.753972756079,19,24.7282768103374,72,2.31005055734962,0.08694869966399,58,0.837264412497317,30,0.0931248142200834,57,0.181216230773398,87,0.64608237628968,87,1.2654689608637,77,0.717755134811796,72,0.131102987194149,42,0.00572933108374305,42,0.515172433548699,72,0.18132042551901,87,0.648263843598807,65,0.355338731079294,38,0.0805669710411442,64,0.187876376855252,68,0.175206763092269,68,3.89947784856294,13,1.28532272698189,13,1.27981583064219,13,0.21375,14,0.0462499999999999,4,0.38125,23,3.93721981946454,13,1.8333,34.5,1341.6667,66,3.6555,29,0.3585,21,30,74,2.06896551724138,95,2.0141,94,0.1164,64.5
"L079",3.9,16,16.5512108812283,64,19.6859819677099,81,0.352473052500942,81,1.25,92,0.237673656557772,86,102.786772248197,23,103.268370761989,25.5,110.252802153451,23,33.8020015066939,86,1.95854163120247,0.256067011744906,87,0.574160950192984,58,0.138851457940588,75,0.198717201014753,92,0.70840793232874,92,1.41470985155196,81,0.83917123683,86,0.170272941608973,65,0.00966429154805753,65,0.704208364722791,86,0.199027296594008,92,0.801229252799026,77,0.580401595589125,81,0.112092332500152,89,0.250513260034776,91,0.234161996319275,91,3.82633659403168,18,1.26262380989772,17,1.25430328529561,18,0.248125,17,0.09125,10.5,0.405,26,3.86147416659013,18,4.3333,58,1617.1667,79,3.7926,31,0.3785,23,24.375,47,1.23417721518987,85,1.8189,92,0.2309,86
"L080",3.7375,23,15.538947678061,59,17.9679685733408,72,0.273156845226644,72,1.011875,80,0.216046764572908,81,97.3674448209974,26,99.5181461590109,33,89.5785840254134,49,30.7476189156007,81,1.49223934169604,0.287537955447686,91,0.411744830473797,66,0.170905749433482,86,0.148853623612707,76,0.530567754626501,76,1.37452344804319,80,0.800359540503528,81,0.227450053757141,92,0.0172445089847087,92,0.640575394075018,81,0.152416969051729,77,0.740803945371001,73,0.708092922724482,92,0.107306854229827,85,0.226193085811291,84,0.211672657664498,84,3.67301771535829,23,1.21230014505273,23,1.20250787554406,23,0.3584375,22,0.21625,21,0.500625,29,3.70344389857958,23,11.1667,96,1659.5833,82,5.2685,34,0.4346,29,32.25,81.5,1.46590909090909,87,1.3768,83,0.4358,95
"L081",4.125,5,11.477876938458,38,14.1688012652857,48,0.0668251042444731,48,0.6725,58,0.0634316688270072,29,122.95992502554,2,133.880368270688,1,114.30554180665,17,9.1936715471793,29,1.78530319477101,0.0279920626886951,31,0.886767413908745,20,0.0546828261737486,30,0.0726483756447381,28,0.258898386721988,28,0.740186403508767,28,0.437646916931414,29,0.131769695787763,44,0.00578775090933324,44,0.191534823899572,29,0.0751834381014142,27,0.413986239170651,30,0.397668047848192,47,0.0570967253386257,34,0.118130760749836,33,0.105611361354556,32,4.07326530184761,5,1.33600473951249,6,1.33418539703641,5,0.148125,9,0.105625,12,0.190625,13,4.10386002185793,5,9.3333,84.5,755.4167,31,3.7668,30,0.3968,26,17.5,24.5,1.48936170212766,88,2.0258,95,0.7943,99
"L082",4.1875,4,14.0054832317715,53,17.4621613030112,67,0.248354877796772,67,1.031875,81,0.279515188492183,91,108.798204038168,17,98.112460846579,35,109.242837706172,25,39.7113132475847,91,1.04664341612942,0.403373588460071,100,0.198631650452711,83,0.211768394796838,95,0.161616919974491,81,0.575842697260677,81,1.67452344804319,95,0.909570792182417,91,0.242165332527097,94,0.0195480160926532,94,0.827319025991349,91,0.163721588307276,83,0.967257547989848,98,0.779949507775759,96,0.120223347281186,94,0.251852510523297,92,0.241144971215493,92,4.12578874657655,4,1.35925163951234,4,1.3478057363848,4,0.0984375,4,0.075625,7,0.12125,10,4.15793644023916,4,11.5,98,2140.3333,98,2.2464,19,0.2996,16,39,98,3.9,102,4.0573,102,1.1646,102
"L083",2.9375,58,18.0337192343975,73,17.7761002979465,71,0.2638318706255,71,0.841875,69,0.358946088044987,98,64.3636253928099,75,57.1723065984206,85,76.6666475477349,64,50.9294002921188,98,-0.0856547882945669,0.410168746593994,101,0.00163054852923462,102,0.269019541734187,100,0.209202072072079,94,0.74579780555615,94,1.52547655195682,88,1.03006270331106,98,0.281578130691627,100,0.0264287478945971,100,1.06102917275248,98,0.213316552907675,94,0.89793500138682,85,0.856169990603829,99,0.135351459234199,100,0.290456010413963,99,0.262416635750738,98,2.88604260410054,60,0.961116483102413,59,0.939536443792688,60,1.5371875,62,2.21125,73,0.863125,42,2.90112395689107,59,8.9167,83,1516.1667,77,30.8942,92,1.1727,66,25.75,58,0.461883408071749,50,0.6288,66,0.1663,80
"L084",2.3625,86,32.4840722958527,103,27.7154025455695,102,0.649601268141664,102,1.766875,100,0.407076892998547,99,43.1942506830542,99,28.9429461565282,101,57.9827965949952,95,57.7269508994066,99,2.00781574490164,0.496221037763447,103,0.426893886496865,65,0.333406314513839,101,0.153304330996945,78,0.545704359705005,78,1.81057270580297,98,1.09665163584627,99,0.309742043926811,101,0.0319800445919862,101,1.2026448104043,99,0.156245795892373,79,1.27066900149979,101,0.861046956630176,100,0.115825473596308,91,0.229325199831013,85,0.219385877703439,87,2.25619872212994,91,0.76704133474901,86,0.740979628638502,88,2.6478125,89,2.705,84,2.590625,97,2.28298693716175,88,7.1667,78,1914.1667,93,84.8125,101,3.1667,102,34.25,91,0.378453038674033,39,0.4678,40,0.0885,56
"L085",3.0875,45.5,13.9544031899709,52,14.2166477853601,49,0.0697532945703556,49,0.556875,51,0.179864919027671,74,76.6598030311747,61,89.9078711570361,50,61.1735848721606,90,25.637629037058,74,0.560816421780261,0.238931933066817,84,0.105672449108672,89,0.201437295095282,93,0.0464393461349162,17,0.16526763745375,17,1.27452344804318,78,0.730833272097936,74,0.278815752137461,99,0.025912741213326,99,0.534117271605375,74,0.0671009328724205,23,0.577169316975567,51,0.58969964853183,83,0.0563896295063682,32,0.0993000104237806,24,0.0912775929324056,23,3.04681015020052,45,1.00679982473077,46,0.995160688381937,49,1.1153125,46,1.170625,49,1.06,48,3.06267856622271,47,16.1667,104,1752.6667,87,26.7524,87,1.219,71,32.5,84,0.616113744075829,69,0.6906,68,0.3079,93
"L086",4.0375,11,10.1806913974312,30,12.3901808714784,41,-0.0496858209347825,41,0.506875,47,0.120531342029621,51,111.953966731601,11,110.908609802768,13,104.704783864006,30,17.2579023164103,51,0.893730417767666,0.168630929926841,77,0.294842616774108,75,0.114790235418468,65,0.076624668660468,30,0.272937252822344,30,1.17452344804318,67,0.599616236931489,51,0.198314708399357,82,0.0131095745225073,82,0.359539631591879,51,0.0825142978807702,32,0.569393570131596,49,0.546386034482911,74,0.0699807110345849,50,0.138978285896559,41,0.137320720392541,48,3.99719425647142,10,1.31164349353375,10,1.30553322573641,11,0.1440625,8,0.125,14,0.163125,12,4.02142394475636,11,12.75,102,1463.8958,76,1.6912,13,0.2256,12,32.625,85.5,2.4622641509434,97,2.3458,97,0.9027,101
"L087",3.0875,48,8.90688259109312,28,9.07426931408524,25,-0.320217784430406,25,0.226875,27,0.00346047859652876,2,96.8898391144645,28,94.5910903324561,42,98.656630615629,38,0.723894219244299,2,1.0659855470344,-0.00294915894422456,7,0.937117483722277,14,0.00406060222320187,1,0.0189274866356286,4,0.067403689261472,4,0.210572705802972,2,0.12280525057012,2,0.033913420966698,1,0.000383373373888157,1,0.0150811295675899,2,0.0192257013490783,3,0.138704611925752,2,0.101598152290051,3,0.0146706153742272,4,0.0299174256840157,4,0.0273660854024123,5,3.07002689151826,44,1.00457934405403,47,1.00431802443442,43,1.1021875,43,1.18625,50,1.018125,47,3.07852813275243,44,0.3333,11.5,65.7292,2,0.4823,3,0.1685,6,5.375,2,0.111979166666667,2,0.1444,3,0.0069,12
"L088",3.1625,41.5,11.7872301693518,39,12.2012957379225,40,-0.0630292058438085,40,0.416875,43,0.181062602779535,75,81.8137646349082,49,65.2992933978873,78,98.4879800567684,39,25.8067788346289,75,0.177271404556349,0.19541525389701,82,0.0141042361307652,95,0.139217602229507,76,0.107403372738039,49,0.382261260418459,49,1.17452344804319,68,0.733240223747603,75,0.190072917254479,77,0.0120425712912093,77,0.537641225721435,75,0.107409638328399,49,0.9018237983804,87,0.424365457985536,51,0.0650441981694468,42,0.131758613984746,39,0.123313132683508,39,3.1381584373186,40,1.03236845660444,40,1.02249008150225,41,0.9846875,40,1.188125,51,0.78125,39,3.1468959475506,40,3,43,1233.4167,54,24.9202,83,1.1371,64,23.5,42,0.573170731707317,66,0.616,64,0.0608,47
"L089",3.0125,54,2.8345645272364,2,2.84114984919,2,-1.3288528332546,2,0.021875,2,0.0483200130535862,24,86.5217326241016,40,92.1574867878753,48,93.9499262146024,42,7.05944077794881,24,0.165431710093291,-0.00170516323662102,3,0.234081723623862,80,0.0318819684046967,22,0.0845624177025314,36,0.301430887502282,36,0.684531039136305,24,0.383499260591116,24,0.0870275131689747,20,0.00252459601612536,20,0.147071682873933,24,0.0849631922856676,34,0.37473289088219,27,0.299696594719994,29,0.0527694569799532,30,0.115303155476663,32,0.107382380914778,33,3.0110669310671,51,0.984233555524711,54,0.981396952014287,53,1.2203125,52,1.5625,58,0.878125,43,3.01158549300388,53,3.6667,51,852.7292,35,7.7343,43,0.6957,44,23.875,44,0.440092165898617,45,0.4749,42,0.0689,52
"L090",3.5875,31,16.4662565374655,63,18.5302954004376,73,0.299923571932263,73,1.046875,84,0.170860074399763,70,95.2326636089339,29,101.158544965972,30,89.6107765227052,48,24.3658679034547,70,1.94106750216057,0.160879283971289,75,0.67338664433525,48,0.116535667464704,66,0.158163609056635,80,0.563880920794892,80,1.08942729419703,55,0.71247613853984,70,0.176637443508812,70,0.0104002621497762,70,0.507622247988641,70,0.160050760967182,80,0.617981235482677,58,0.534917944421279,70,0.0908966331130421,77,0.199382816763702,77,0.183685636527616,75,3.51735330106965,29,1.16185842106043,31,1.15414046755969,30,0.5115625,29,0.300625,24,0.7225,36,3.5498427926568,31,9.5,86,1164.1667,51,4.2082,32,0.4027,27,25.25,54.5,0.893805309734513,77,0.9307,77,0.2992,92
"L091",2.8125,64,7.86721069472696,22,7.5345209984843,17,-0.481729818249118,17,0.146875,15,0.00256880906321828,1,88.3668710654079,38,90.7043396455896,49,86.2191451893875,54,0.597963045155226,1,0.859209292538221,-0.00570798114494985,13,0.940433521844675,13,0.00428171331387051,2,0.0124690440174264,3,0.044422419083756,3,0.184813596491228,1,0.111613455464535,1,0.0395302038425463,4,0.000520879005277753,4,0.0124575634407337,1,0.0141051957133943,1,0.0952554297172869,1,0.101014275794578,2,0.0123021095503434,2,0.0241457373754578,3,0.0233171268662725,1,2.80278662117013,64,0.916754903337939,64,0.916534479257965,64,1.5271875,61,1.65125,60,1.403125,60,2.80598451041454,64,1.9167,36,49.4167,1,2.5264,20,0.4575,31,4.5,1,0.0708661417322835,1,0.0976,1,0.0307,32
"L092",3.6375,26.5,7.47636603531762,20,8.491059648703,24,-0.377917329895188,24,0.221875,26,0.0161473121018608,11,110.546565764039,15,112.923511939078,9,108.663498518006,26,2.51566547430502,11,0.952869159103323,0.0159146481394929,22,0.765660461755704,40,0.0211109858812747,15,0.00453751071020782,1,0.0161507786822393,1,0.389427294197033,9,0.228931643468864,11,0.092324611769716,22,0.00284127797947626,22,0.0524096973813549,11,0.0173618057685651,2,0.14922995672135,3,0.162176857493445,10,0.0134778840287762,3,0.0225114271197725,1,0.0256286394262643,2,3.61430825112036,26,1.18233185573911,27,1.18123473088877,26,0.4465625,27,0.500625,30,0.3925,25,3.6295696761776,26,7,77,342.25,14,2.2409,18,0.2766,15,11.75,11,0.405172413793103,43,0.6074,62,0.2654,89
"L093",1.9875,102,27.5870593703916,100,20.9897263585991,90,0.408172440098682,90,0.901875,74,0.192503306253908,76,41.1482343021863,101,27.2924446553984,102,61.6814754546257,89,27.4225581868558,76,1.38340048080647,0.261817649296613,88,0.397033860166663,67,0.143107291380057,78,0.125314828056275,60,0.446287753603188,59,1.11057270580297,58,0.755846079277714,76,0.191804457241502,78,0.012262983272569,78,0.571303295559493,76,0.125659583448586,59,0.886735668530815,83,0.557122209990791,75,0.0888806589428458,74,0.185617796422978,67,0.181419537773744,69,1.92862426149367,103,0.648652136321692,102,0.632591623162817,103,3.4453125,103,3.7,99,3.190625,103,1.93819354095499,103,0.5833,18,1208.7292,52.5,26.5526,86,3.3333,103,22.125,37,0.217980295566502,15,0.3076,19,0.006,9
"L094",2.5875,76,21.0131045129773,85,19.0425609488074,77,0.323609595180891,77,0.886875,73,0.228350112812788,84,59.6423476283298,84,44.8460404891196,95,67.3942664911648,84,32.4852302516331,84,1.06145726257839,0.327952079374876,93,0.237695337540562,79,0.182925957722416,89,0.137436819241078,66,0.4896611788777,66,1.51057270580297,86,0.822663740687747,84,0.231912648627986,93,0.0179278255312159,93,0.676775630242356,84,0.140383263420422,67,0.858076457801724,81,0.726231766774877,94,0.10697109031962,84,0.22141558058522,83,0.206821797861142,81,2.53415321922901,75,0.8435855446614,76,0.828737743075528,76,2.0934375,78,2.42125,78,1.765625,76,2.5477674408821,76,9.8333,87,1813.5833,90,32.5588,93,1.9412,86,36.25,93,0.5,55,0.5194,50,0.1385,76
"L095",3.1625,41.5,14.2219275557456,55,14.7215199481002,52,0.100064190147647,52,0.606875,54,0.0454560926316166,22,91.3427407474421,35,106.688958210732,20,91.2612118022516,45,6.6549670937382,22,1.75127006037518,0.0064394141519783,14,0.945551197408154,10,0.0307869998688211,21,0.0836135297649997,34,0.298086293863597,34,0.715468960863699,25,0.37235083964752,22,0.088510591040164,21,0.00261137490875972,21,0.138645147786213,22,0.0843625899299537,33,0.334554459296512,21,0.286253867369192,26,0.0494422868134952,25,0.108414054511408,28,0.0981440313126253,25,3.11930086175584,41,1.02581548671953,42,1.0232847726003,40,0.9878125,41,0.8125,38,1.163125,51,3.13845074768256,42,3.5,49,711.8958,26,6.0649,35,0.5541,35,21.875,35.5,0.491573033707865,53,0.489,47,0.0741,53
"L096",3.6,30,18.7371355044889,76,21.1344919331608,91,0.414142510548835,91,1.365,94,0.206165873620036,79,94.0911987387688,31,112.549008609728,10,103.48800496105,32,29.3521330856412,79,2.51360190244539,0.0813447065858871,57,0.866040877699089,22,0.109305605177512,63,0.198153883278534,91,0.70646732415713,91,1.4654689608637,85,0.781986427387026,79,0.140162790425405,50,0.00654853593994534,50,0.611502772617525,79,0.198176794864254,91,0.709768333905002,70,0.383000854669739,43,0.0894946666591707,75,0.209062897306812,78,0.191274441251947,77,3.51434853637288,30,1.16355093791254,30,1.15520797245344,29,0.509375,28,0.198125,19,0.820624999999999,40,3.55244037330155,30,0.25,9.5,1667.5,83,6.9775,40,0.5923,37,34.75,92,1.13934426229508,81,1.1837,81,0.0084,16
"L097",2.15,99,23.7922624080974,92,19.0703099131954,78,0.32487438830396,78,0.785,62,0.0821253392776433,34,51.2239270139102,92,57.3375792397864,84,58.1889486312321,94,11.8337930046694,34,1.9389560683805,0.0307081917141395,33,0.896074939876128,19,0.0628373686328283,40,0.0775146206865307,31,0.275977406299454,31,0.850759109311743,34,0.496525280588961,34,0.127423371927892,38,0.00541223857115794,38,0.246537354263947,34,0.077634847124109,30,0.597166446425745,55,0.340526857797982,35,0.0533121010749439,31,0.110067336142455,29,0.0992357136243872,27,2.09210862531203,99,0.698563146798608,99,0.689205327800956,99,2.960625,98,2.725625,85,3.195625,104,2.10727904085266,99,0.0833,2.5,870.7292,37,29.5769,89,3,101,17.5,24.5,0.18970189701897,12,0.2787,16,0.0018,3.5
"L098",3.125,44,20.0904620819599,81,20.6324458623926,88,0.393260315055215,88,1.1825,90,0.15342572054126,63,79.8655113449218,54,106.079741386853,21,77.8601402137304,61.5,21.903600696977,63,2.44058754184086,0.0239345971932019,27,0.942465976189961,12,0.0882425530801509,55,0.163017761459869,83,0.581164814428878,83,1.2654689608637,76,0.675518330262293,63,0.134409969170072,46,0.00602201327076653,46,0.456325014520356,63,0.163282029014326,81,0.631267652076233,61,0.451581222257878,55,0.088644402840128,73,0.199279296062135,76,0.181885050489467,71,3.04225044436613,46,1.01068763603082,44,1.00137127809621,45,1.07875,42,0.68125,33,1.47625,63.5,3.07601713579029,45,3.25,45.5,1345.75,67,14.7789,63,0.9887,59,31,79,0.659574468085106,71,0.637,67,0.0652,49
"L099",3.675,24,13.8080157348193,51,15.7890041221439,60,0.160868362828033,60,0.7725,61,0.109889787162061,46,103.197631621695,22,102.611692108257,27,108.457341988941,27,15.7549873366532,46,1.68724408520591,0.109847543698692,64,0.689501778425448,47,0.0638930327237059,41,0.137207619915402,65,0.489142090972481,65,0.964709851551958,42,0.57291264853112,46,0.114635359131035,34,0.0043804218543671,34,0.328228902846942,46,0.137410577406757,65,0.541242014936434,46,0.387922565223843,45,0.0758215537531797,58,0.170072874832761,61,0.159072999288541,63,3.62278181593587,25,1.19121546063293,24,1.18708004106675,25,0.401875,23,0.263125,23,0.540625,31,3.64904873786705,25,2.5,40,740.0625,30,1.1364,10,0.1948,9,16.375,20,0.595454545454545,67,0.8414,74,0.0893,57
"L100",3.475,32,22.8259070202221,89,25.1504017447004,100,0.565248740050473,100,1.8875,101,0.344812746111722,96,81.6306198290978,50,105.096021233625,24,74.6485287654765,70,48.9333375390821,96,2.81974064156227,0.189850122058484,80,0.78815097595447,36,0.207569480446418,94,0.241400928732363,97,0.860653525958277,97,1.6654689608637,94,1.0096754587808,96,0.218023913986416,88,0.0158448090233186,88,1.01944453206421,96,0.242687682502384,97,0.890671594483405,84,0.651074356679001,89,0.122718794729001,95,0.276245722120504,95,0.252717225290881,94,3.35243311806133,34,1.12181731245325,33,1.10432951719725,33,0.688125,33,0.245,22,1.13125,50,3.40334332509317,33,6.0833,73,1801.3958,89,16.6537,70,0.8137,51,32.625,85.5,1.13478260869565,79,1.0246,79,0.1696,82
