"GEN","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R"
"L014",39.275,29,12.4724486530145,53,12.8193123643579,80,0.0427045820454379,80,71.9875,74,0.216817236887961,43,100.259008013708,24,102.543247964891,13,99.1991530373145,32,31.276888433022,43,1.04524098793961,0.229305647816675,49,0.992808333430176,48,0.150315016845901,57,0.0269567727283507,5,0.0768387315863018,5,1.36746898060412,44,0.807218583999788,43,0.187085271591481,71,0.0116669662821528,71,0.651601842354623,43,0.0547449404435479,13,0.392410833137917,28,0.443042633105663,39,0.0331760864923169,14,0.0771262152077696,10,0.0805532893071407,18,38.8232534478466,29,1.02087330179428,29,1.02080711488221,29,5.88937499999999,30,4.218125,20,7.56062499999999,34,39.0481592748031,29,11.1667,87.5,987.5833,47,4.6903,44,0.4474,36,23.25,55,0.815789473684211,77,0.9034,75,0.3707,88
"L015",36.2875,97,11.6327958718396,33,10.8196482761216,7,-0.104598591923987,7,53.456875,8,0.732466939199215,82,91.4310497198917,91,89.9849466692918,99,93.4027297215517,85,104.102492544054,82,0.8920096382539,0.673408573062707,84,0.973699997471074,87,0.299526526108812,83,0.198577842733972,76,0.56578522332832,76,2.48498125556319,80,1.47268527798751,82,0.203801194696613,81,0.0138449756532556,81,2.16880192800114,82,0.198647990759823,75,1.51207804292418,99,0.705467650253188,72,0.0957267343076,72,0.261138895990405,72,0.237273761358391,70,35.9188700716876,96,0.944281163783302,96,0.944098536462069,96,20.8546875,97,20.553125,98,21.15625,94,36.100329165787,96,5.5,52,1617.1667,76,7.0977,55,1.6092,90,31.5,77,0.335106382978723,34,0.37,29,0.0584,34
"L016",37.9125,65.5,12.8400564663752,71,12.6217210385659,71,0.0292122766667787,71,71.091875,72,0.0624304344735184,11,97.0979316564727,58,97.8450950501919,59,96.1630967211908,59,9.47272156895133,11,1.04186745719525,0.0117907064375174,4,0.998836994882509,11,0.025943975259265,8,0.0660680752278291,27,0.188276662269108,27,0.815018744436806,15,0.444239086551172,11,0.0588232113041841,7,0.00115339006271223,7,0.19734836601982,11,0.0661188329303876,25,0.398828797835786,30,0.242584646018964,9,0.0344791537242687,18,0.0959276065838206,23,0.0797571536546861,16,37.4531017817743,66,0.985311296128929,65,0.985266766949945,65,11.2303125,65,10.178125,64,12.2825,68,37.677634310197,65,0.25,11,283.4167,7,3.0643,38,0.5392,42,13.5,15.5,0.20532319391635,12,0.2239,10,0.0038,9.5
"L017",37.875,67.5,13.8173116672948,98,13.5653976346449,97,0.0918401790795168,97,82.1625,97,0.36607250724296,55,95.3232905768953,77,97.0324404422377,69,93.6413464052338,83,52.3563250770051,55,1.11965487942265,0.0475329585310874,15,0.998123660810906,14,0.149317155224994,56,0.148915658869523,55,0.424352219980556,55,1.76501874443677,57,1.04439301627194,55,0.145131121774185,50,0.00702101416914448,50,1.09075677243761,55,0.149497663390069,55,0.961208473518129,71,0.612839159895605,61,0.0813559559400567,61,0.222881855400506,61,0.196159961595564,55,37.3523580385479,71,0.983586931398935,71,0.983392132801493,71,11.475625,67,9.30625,57,13.645,74,37.6027090151398,71,3.6667,36,1152.6667,54,16.5854,82,1.1707,81,26,62,0.4,47,0.4594,47,0.0573,33
"L018",37.975,64,11.9675721948918,41,11.7885653753706,31,-0.030102965364001,31,61.9625,31,0.0236525735173255,3,98.172461371311,43,98.4486622155936,48,97.7887590819752,47,3.99609443698469,3,0.972961064507447,-0.011836679254801,5,0.99942827608549,7,0.0110107511649635,2,0.0425648229946261,12,0.1212971186161,12,0.534981255563207,4,0.288534170311213,3,0.0384559695949368,2,0.000492953865828903,2,0.0832519674371803,3,0.0426068240674425,6,0.261701855376593,9,0.158726099051824,3,0.0223432364340817,4,0.0620147856029945,5,0.063287286095184,7,37.5708674816518,63,0.987627288023319,64,0.987621134419955,64,10.9925,63,10.445,67,11.54,64,37.772075623906,63,1,17.5,259.5833,5,2.7087,37,0.4611,38,13.75,17,0.208333333333333,13,0.2151,8,0.0154,15
"L019",39.4125,28,11.0559871966846,16,11.4137140386593,20,-0.0581709030271245,20,56.961875,18,0.394907949617929,60,99.2842294687005,32,100.196241220854,29,99.288862469677,31,56.4287767847317,60,0.926390705713958,0.381025369916232,65,0.985584225564986,67,0.14187625381006,51,0.18699066942615,72,0.533007521370201,72,1.74425241640824,56,1.08425067043954,60,0.134127503213251,45,0.00599672903940691,45,1.17559951634858,60,0.187592625421516,72,0.556170769013599,43,0.514437526997013,52,0.0753419968967848,56,0.214910156059422,59,0.203593340935757,59,39.048929037501,27,1.02566453271511,27,1.02544347184498,27,5.30156249999999,27,5.618125,28,4.98499999999999,25,39.2362629939444,27,2.5,30,982,46,1.5881,25,0.2447,21,22,47,0.715447154471545,72,0.9564,78,0.0881,44
"L020",40.7125,11,12.4751350513462,54,13.4174627896038,92,0.0823159211459568,92,77.386875,87,0.336241318631832,52,104.015487993094,6,103.20927244929,10,104.087904168992,8,48.1432433623878,52,1.08382426152968,0.242116738755955,51,0.992979012538314,47,0.153765813989597,58,0.128896672835292,52,0.367294217008808,52,1.67674014144917,51,1.00149100680756,52,0.158993392735911,61,0.00842629964455857,61,1.00298423671641,52,0.131595787970815,52,0.887747552604453,66,0.654688625155746,64,0.0774910916718992,59,0.206723758060112,55,0.199686816955483,58,40.2429266454695,11,1.05804886176432,11,1.05798636876592,11,1.9109375,11,1.165625,4,2.65624999999999,13,40.4795548403491,11,11.75,90.5,1145.3958,53,1.0138,16,0.1739,16,23.625,56,2.25,92,2.8948,95,1.1605,102
"L021",38.1375,58,10.5316353119948,5,10.4301904825572,3,-0.136440398230073,3,48.396875,3,0.750313245010321,83,95.405885207854,76,97.5113655938777,64,94.0550100569808,78,106.622940041688,83,0.852933244656242,0.373667762250212,63,0.983337057897581,74,0.277937413323992,81,0.238119058711802,86,0.678653046418446,86,2.49425241640824,81,1.49040640459859,83,0.187807807570187,73,0.0117572575281068,73,2.22131125086849,83,0.238209803697467,85,1.16270677409527,85,0.794213480549586,84,0.118309851500213,87,0.333857354862283,87,0.290005267839493,84,37.8194150106102,55,0.993113627654242,57,0.992803602347919,57,10.5178125,60,11.123125,70,9.91249999999999,49,37.9823039914333,57,0.1667,8,1512.7292,71,34.3143,98,1.4743,86,27.625,68,0.40036231884058,48,0.5499,58,0.0027,8
"L022",40.6375,12,12.2888762908456,48,13.1863983258142,86,0.0672275030262565,86,74.816875,83,0.139704311938525,33,104.809437466908,3,104.376628306469,7,104.93030976032,5,20.386170724778,33,1.06860090861083,0.0288779220578817,11,0.998438124478235,12,0.0686344052008976,32,0.075772070395973,32,0.21588227512252,32,1.12674014144915,34,0.651699232851735,33,0.108693829551645,31,0.00393811619420071,31,0.42471189009954,33,0.0781470853274759,31,0.612823615526364,49,0.400061629613583,34,0.0432534087777079,32,0.111853144822047,32,0.112981715132758,33,40.1750804147418,14,1.05618932339337,13,1.05617593677529,13,2.06718749999999,12,1.37312499999999,7,2.76125,16,40.4097712606466,13,7.75,72,573.0625,27,0.7447,12,0.1489,11,12.625,10.5,1.32894736842105,90,1.8847,91,0.7045,98
"L023",38.4875,47.5,12.7637879626929,67,12.7874984657132,78,0.0405463112900773,78,72.396875,76,0.125273450505984,29,98.6035213041863,39,99.3658658966125,38,98.3866077465355,45,18.3480890639983,29,1.05042868013848,0.0783973058376418,27,0.997017918062953,24,0.0776929508195827,35,0.0512091168188469,16,0.145934933971577,16,0.926740141449151,25,0.618265198357439,29,0.129232563031158,41,0.00556701844920078,41,0.382251855499964,29,0.0598932747552668,18,0.391449788212843,27,0.421109589388546,37,0.0407490681407756,30,0.103329125684952,27,0.0995504275609023,29,38.0316812219286,48,1.00029362981144,48,1.00025335326453,48,8.71093749999999,48,7.05062499999999,39,10.37125,53,38.2551838820693,48,9.8333,80.5,596.8958,30,6.8726,53,0.5567,44,16.875,29,0.375,40,0.4538,44,0.2109,76
"L024",39.65,23.5,12.8291235494173,70,13.3450742446861,88,0.0776171106797444,88,77.625,88,0.56337663847303,71,100.276664279005,23,98.1877202913155,54,102.256307417988,15,80.2217393030313,71,1.08053629379041,0.593943770738429,79,0.983935763696761,73,0.223239116025619,69,0.186722259053858,71,0.532080666065597,71,1.97099255785734,65,1.29278236199285,71,0.173661977230778,67,0.0100528274452345,67,1.67128623547982,71,0.186841356649741,71,1.21658750067102,88,0.690424581079111,70,0.0971516929829099,75,0.269104170726607,73,0.253730155288639,75,39.1796651216594,25,1.03039606053933,25,1.0302464225884,25,4.46312499999999,23,3.80125,17,5.12499999999999,27,39.4114832718702,25,9.0833,77,1578.0833,74,1.9368,28,0.2434,20,27.25,65,1.09,86,1.383,85,0.3652,86
"L025",39.2375,30,13.1313320056604,84,13.480250205432,95,0.0863710283976834,95,79.6418750000001,91,0.332786345828353,51,99.9538341735434,28,99.0098783874049,42,100.788897184346,21,47.6552948956797,51,1.10113758003694,0.132291642341607,36,0.995935780187933,32,0.143744315221165,53,0.127499009072232,51,0.363248795272804,51,1.62674014144916,49,0.996402852093467,51,0.145966181901134,52,0.00710204208626494,52,0.992818643659996,51,0.128297207703918,51,1.02614502825073,78,0.509270052379294,51,0.0602092623387288,47,0.158472249272797,46,0.15117373684244,45,38.7463653668964,30,1.01937641133978,30,1.01930207473202,30,5.8103125,29,4.57812499999999,24,7.0425,31,38.9869580516261,30,7.25,67.5,1140.5625,52,3.1129,39,0.3226,32,24.625,59,0.751908396946565,75,0.9322,77,0.2311,78
"L026",40.9348684210526,8,11.4243238495006,26,12.3720776135671,61,0.0118603936512098,61,65.6098528393352,47,0.115763968800946,25,104.336637848759,4,104.760866685601,6,104.642284615285,6,17.0050576478101,25,0.998767356486718,0.147536918872868,40,0.99460183762071,41,0.0421623460083345,21,0.101006533649724,44,0.287898231312155,44,1.13151887364689,35,0.59520755567229,25,0.0711257804564788,11,0.00168629221518107,11,0.354272034329382,25,0.101013817676459,44,0.385621580668278,24,0.287379402320179,15,0.0453996217194166,35,0.13016807401973,39,0.131754047360253,40,40.5240544525864,8,1.06465135165054,8,1.06454964236104,8,1.48410924515235,7,1.3169684903047,6,1.65124999999999,8,40.7377798472898,8,4.5,43,533.6667,26,0.2558,4,0.093,4,19,35.5,2.53333333333333,95,2.425,93,0.5455,94
"L027",37.85,69,11.5505411882796,29,11.3305040396161,17,-0.0645264180034935,17,57.34,19,0.266178105706682,45,96.4498280096173,66,96.8842434120225,71,98.410453789198,43,38.2481619061868,45,0.932175819070984,0.21840628325947,47,0.991351388767322,53,0.185122829443252,63,0.0234375927606317,3,0.0668074176958556,3,1.73253101939581,55,0.892657104592181,45,0.207984836213698,82,0.0144192306982795,82,0.796836706378895,45,0.0580064191614964,16,0.433563462811284,32,0.479805564269881,45,0.0345845037975882,19,0.0789443196073952,11,0.0744020743312755,13,37.4695994440719,65,0.98473233062724,67,0.984650371048751,67,11.549375,70,12.853125,81,10.245625,51,37.6607145673734,67,11.5833,89,1304.8958,61,23.9128,90,1.5302,88,30.625,74.5,0.443840579710145,54,0.4618,48,0.171,70
"L028",38.9625,32,13.0754000801787,83,13.3041563776576,87,0.0749498039828562,87,77.8618749999999,89,0.596212681165888,75,98.03873847224,46,97.2553791175519,66,97.6417081007424,49,84.8591988710462,75,1.08160835132948,0.636564988222149,83,0.982889844638255,77,0.276195728020102,80,0.160218396191157,60,0.456478970159025,60,2.61501874443681,84,1.32962399815893,75,0.213628754453925,83,0.0152124149098451,83,1.76789997648013,75,0.163820892202238,60,1.28258270309388,90,0.796299193480104,85,0.0886061915924841,69,0.230819744334663,64,0.198082505483917,57,38.4733368683739,33,1.01233556955111,32,1.01213323841084,33,6.80718749999999,32,6.48124999999999,36,7.13312499999999,32,38.7130299490652,33,2.4167,29,2021.2292,91,11.8538,69,0.8119,58,38.125,91,1.01666666666667,84,1.028,79,0.0638,37
"L029",38.5625,43,11.0423413113533,15,11.0900814258495,12,-0.0831554082386651,12,54.3968750000001,12,0.762552469631981,84,96.2441862198624,68,97.1724202443005,67,95.6719101817657,66,108.351495149795,84,0.898517740407718,0.762259407294481,89,0.97088770970482,89,0.265790307957297,78,0.262114622110539,88,0.747142573269284,88,2.44425241640825,78,1.50243895570526,84,0.179377791882788,70,0.0107254640735817,70,2.25732281562072,84,0.262530874029198,88,0.783447155046411,61,0.691606148108346,71,0.105272562503425,81,0.302142234660788,84,0.288489235850792,83,38.2162372128217,41,1.00379898375896,41,1.00345770347277,41,8.49156249999999,43,9.09249999999998,52,7.890625,35,38.3919892930598,41,4.8333,45.5,1499.5833,70,22.3101,89,1.1442,79,28.75,70,0.537383177570093,64,0.6657,66,0.0959,48
