"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L032",1.60950134472063,34.5,0.0123401257563822,50,84.5,0.0594792910385651,52,86.5,0.258494859505409,52,86.5,0.297785694292962,46,80.5,0.172601791555946,44,78.5,0.0740746043208457,47,81.5,0.00182901566842995,47,81.5,0.0297913784483222,44,78.5,0.0595037893178948,52,86.5,0.284909222720007,46,80.5,0.169371895021918,47,81.5,0.0472834152182977,52,86.5,0.0745327213827498,51,85.5
"L033",1.51586131217963,49,0.000278639539959034,1,50,0.00383623411144439,1,50,0.0166792756989178,1,50,0.0427819844537125,1,50,0.0217440677210418,1,50,0.0128161852261679,2,51,5.47515345838148e-05,2,51,0.000472804481057254,1,50,0.00383713001339171,1,50,0.0340429627539484,1,50,0.017526206544318,1,50,0.00306486091608913,1,50,0.00399492663085223,1,50
"L034",1.26321776014969,92,0.00437936572655105,23,115,0.0406734043331692,34,126,0.176760137576416,34,126,0.185560015062343,28,120,0.108127473348944,26,118,0.0420277662551214,19,111,0.000588777712131706,19,111,0.0116915504928267,26,118,0.0407378573095011,34,126,0.17929071385376,27,119,0.0944691462966628,24,116,0.0282521295979251,27,119,0.0457252362422003,28,120
"L035",1.81049022575868,13,0.0370515326102111,71,84,0.111819434930516,83,96,0.48595575059794,83,96,0.553794046664085,75,88,0.308359199656727,73,86,0.124076563995468,65,78,0.00513166457764048,65,78,0.0950853960129371,73,86,0.111888352391205,83,96,0.512023061343804,76,89,0.290629564462302,72,85,0.0841443639874276,76,89,0.134238364631502,78,91
"L036",1.95174542277827,4,0.0520559125265064,79,83,0.137978076760528,91,95,0.599634432136472,91,95,0.677358157970374,87,91,0.371454028248774,84,88,0.144212989943239,78,82,0.00693246215612293,78,82,0.137978095102241,84,88,0.138078051485082,90,94,0.618551822055668,88,92,0.335796794419621,80,84,0.0998704305589632,88,92,0.160643274525175,90,94
"L037",1.63532868021657,26.5,0.00809325744855361,38,64.5,0.0524117431127101,45,71.5,0.227776019849326,45,71.5,0.260234569147479,40,66.5,0.144330805319901,40,66.5,0.0578328698268379,31,57.5,0.00111488027746933,31,57.5,0.0208313813642911,40,66.5,0.0524393574873437,44,70.5,0.239851470739934,40,66.5,0.134887680388281,39,65.5,0.0392952868558699,43,69.5,0.0627596263132768,43,69.5
"L038",1.3963939441427,72.5,0.0119757532387542,46,118.5,0.0541857658896395,49,121.5,0.235493054827506,49,121.5,0.269542395111859,43,115.5,0.16539821660828,43,115.5,0.0751794756445258,51,123.5,0.00188398451939528,51,123.5,0.0273565700571994,43,115.5,0.0542179348211896,47,119.5,0.270938422523008,45,117.5,0.169474077543972,48,120.5,0.0452442419345069,49,121.5,0.0704433071070405,46,118.5
"L039",1.54572815418887,45,0.000403069178914862,2,47,0.0129520306928076,9,54,0.0562873727544788,9,54,0.0615682075502302,6,51,0.0336671812942399,6,51,0.0121127278100674,1,46,4.8906058333593e-05,1,46,0.00113347909629922,6,51,0.0129571224402273,9,54,0.0565100801502437,6,51,0.0250752445003262,3,48,0.00835609171598601,6,51,0.0138028676480854,7,52
"L040",1.63936818672986,25,0.0184337946800148,55,80,0.0727709712256804,65,90,0.316259925547923,65,90,0.36400781482538,58,83,0.211017723049147,57,82,0.0905238811849986,53,78,0.00273152435493192,53,78,0.0445284794408463,57,82,0.0728028261925561,65,90,0.34830109569174,59,84,0.207417114763449,56,81,0.0578508563170949,59,84,0.0911830880602896,63,88
"L041",1.36248759562017,77.5,0.0332624353863841,68,145.5,0.0881949572090841,72,149.5,0.383300342956092,72,149.5,0.439537761322169,66,143.5,0.27362966243668,70,147.5,0.126104433674199,69,146.5,0.00530077606409679,69,146.5,0.0748731921652116,70,147.5,0.0882383011755663,72,149.5,0.447593782918686,69,146.5,0.280048731660677,70,147.5,0.0743672524945293,72,149.5,0.115517135531593,73,150.5
"L042",1.60950134472063,34.5,0.0123401257563822,49,83.5,0.0594792910385653,53,87.5,0.25849485950541,53,87.5,0.297785694292964,47,81.5,0.172601791555946,45,79.5,0.0740746043208455,46,80.5,0.00182901566842994,46,80.5,0.0297913784483223,45,79.5,0.059503789317895,53,87.5,0.284909222720007,47,81.5,0.169371895021917,46,80.5,0.0472834152182977,51,85.5,0.0745327213827498,52,86.5
"L043",1.46824614770104,53,0.00768700793192819,34,87,0.0351167393453616,31,84,0.152627918662616,31,84,0.184184645256632,25,78,0.124908985098867,32,85,0.0632892435182154,36,89,0.00133517611503599,36,89,0.0156022545584291,32,85,0.0351187991610415,31,84,0.201714983983416,31,84,0.124204665064595,31,84,0.031557348646762,31.5,84.5,0.0481278114890767,30.5,83.5
