"GEN","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R"
"L017",13.85,32.5,15.7554104491366,52,16.0635728704329,79,0.0184770392036933,79,14.285,55,0.0112857677361606,45,99.0462468889532,23,98.9664698915514,53,NA,21,1.63927514931203,45,1.00521881250518,0.0122346033216371,65,0.99763616109082,65,0.0172743437004481,38,0.0636992134672963,52,0.288498996994926,52,0.297887549530536,43,0.184801422101312,45,0.0983302699144845,33,0.00322294732715179,33,0.0341515656106675,45,0.0637734131646076,52,0.348504577193361,48,0.212484132816568,46,0.0569180813163021,50,0.083750766714949,51,0.0528283159484483,35,13.5584755152764,35,1.00255025826867,32,1.00252408111581,34,0.0918750000000001,48,0.0520833333333333,31,0.21125,55,13.711981012947,34,2.3333,24,815.2292,43,31.8504,48,1.1811,32,20.625,38.5,0.436507936507937,57,0.5958,66,0.0562,32
"L018",13.9125,13,15.3779737775588,36,16.109162083052,81,0.0209386461208818,81,13.731875,39,0.0253822252659186,68,98.7855187178676,43,98.7120625456303,64,NA,22,3.63012868966863,68,0.984139108315505,0.031390712996069,80,0.994750923805634,81,0.0535811950413925,75,0.0769615497857497,62,0.348582873143283,62,0.546153576966143,75,0.275004874565457,68,0.211502562755488,83,0.014911111350713,83,0.0756276810347627,68,0.0790004494471191,63,0.429804769766395,61,0.376924199050381,82,0.0785856564734342,68,0.110362179134026,67,0.103712499838275,68,13.6212853688807,14,1.0064901475722,13,1.00643109920881,13,0.0565625,15,0.04875,21.5,0.0800000000000001,19,13.7833840818592,13,3.3333,34,2034.6667,93,48.3835,66,1.6692,63,38.125,99,0.902366863905326,87,1.0186,93,0.0887,50
"L019",13.675,97,16.6472430535023,93,15.7231028687837,51,-0.000130744670272707,51,15.5475,90,0.0142581494535604,48,97.1826055278047,76,98.1085429863029,87,NA,23,2.05906690570797,48,1.04966671193658,-0.000595806978830396,7,0.999478590241719,17,0.0319168326808576,58,0.0346762006594335,25,0.156926564048231,25,0.403154251729982,58,0.207116458067072,48,0.157472537198338,68,0.00826586665722735,68,0.0428972272022494,48,0.0359680372112364,26,0.359727143440948,51,0.265220832746029,61,0.0437675730737472,37,0.0543297083516529,26,0.0659653040487042,44,13.4056732085604,96,0.992122330227493,97,0.992075338219869,97,0.16375,86,0.0833333333333334,95,0.405,86.5,13.5233157913005,98,12.3333,92,1524.3958,73,30.9487,47,1.9829,79,33.625,87,0.442434210526316,59,0.4464,35,0.1628,72
"L020",13.8625,27,15.2809582894851,30,15.6646082590879,43,-0.00336817928515103,43,13.461875,32,0.00556113128147883,19,99.5517134395148,5,99.3519847420226,21,NA,24,0.830780339250914,19,0.97663465401302,0.000154979468149172,4,0.999286266503671,24,0.0172925207064043,39,0.00581324960494461,1,0.0263050087160405,1,0.227804621773339,21,0.131559582449908,19,0.131893794340976,56,0.0057986576618866,56,0.017307923734394,19,0.0135558444267853,2,0.142403308478948,7,0.156239586355203,23,0.017637424525451,2,0.018923818148888,2,0.0292883469299198,12,13.5804450862026,26,1.00367281759534,26,1.00365949122514,26,0.0696875000000002,24,0.0425000000000001,15,0.15125,37.5,13.7327276735353,25,8.6667,72,811.6667,42,26.5178,38,1.0356,27,18.5,30,0.496644295302013,70,0.591,64,0.2076,83
"L021",13.8125,47.5,15.3675710748433,35,15.4147082101163,25,-0.0173366398121947,25,13.516875,33,0.150460975628823,102,95.3411399781826,98,94.5096078686838,103,NA,25,21.2950968178451,102,0.963469969984891,0.207764556654296,103,0.968570594498876,103,0.189950165660931,102,0.261031416724144,103,1.18231357303913,103,1.12711245046946,102,0.666068953166092,102,0.29416935826984,99,0.0288452037816298,99,0.443647850371773,102,0.261035988983604,103,1.27079393505956,102,0.612871923034293,97,0.199667498021066,102,0.306945349278377,102,0.187532571820978,91,13.5453700607693,43,1.00079640013712,46,1.0004184811865,47,0.0984374999999999,51,0.110833333333333,100,0.0612499999999999,13,13.686019690724,45,1.6667,17.5,2186.9167,99,86.9928,92,1.9275,76,26.625,68.5,1.54347826086957,98,1.1264,95,0.044,23
"L022",13.8125,47.5,15.7243996602381,48,15.7726313001154,57,0.00260104650372696,57,14.151875,48,0.0154347397394199,51,98.5452390288422,52,98.5561207107125,73.5,NA,26,2.2252376568493,51,1.00006650597415,0.0185304116477922,70,0.996724175738551,70,0.0223112942228861,48,0.078342617487821,63,0.354833396716545,63,0.372887549530536,54,0.215311676067572,51,0.109647301073928,41,0.00400751021093222,41,0.0463591178510272,51,0.0784481937112112,62,0.404916242924414,56,0.244199687755966,52,0.0671720124108141,60,0.0998391138344345,61,0.059651579276713,41,13.5303301572469,49,1.00051138355285,47,1.00047474815861,46,0.1078125,61,0.0620833333333335,52.5,0.244999999999999,63.5,13.6747728231141,49,2.9167,28,958.3958,49,55.7945,71,1.7625,65,18.875,31,0.292635658914729,22,0.5119,48,0.0557,31
"L023",13.7,95,16.5271121145905,88,15.7820734337637,59,0.00312086333583468,59,15.38,87,0.0558310021544267,88,95.9086405606448,95,97.6643658008819,92,NA,27,7.93043287176876,88,1.03939205497777,0.0670170108918621,91,0.990680607675029,91,0.0709958218543338,84,0.164559263928983,88,0.745380465529985,88,0.703846423033855,88,0.406469373379082,88,0.188050525904526,76,0.0117876667643229,76,0.165217351495183,88,0.164918507281864,88,0.754127688880537,87,0.355697721427017,79,0.112521794202883,86,0.175569820461893,86,0.140426405858519,83,13.4213076748721,93,0.993577936012994,93,0.993415390962461,93,0.1875,98,0.0833333333333333,93,0.5,97,13.5467652794089,94,0.6667,7,2212.7292,101,150.8168,102,3.3135,102,40.125,101,0.493846153846154,69,0.6069,69,0.0099,7
"L024",13.7375,79,16.7513921833933,96,16.2614182399465,89,0.0291095835273221,89,15.886875,96,0.0291421655055455,73,96.8640442279042,81,99.214949997716,34.5,NA,28,4.1611479419729,73,1.06014562541406,0.0131862426512838,66,0.997754705221947,61,0.0365975144854824,63,0.118724575453815,77,0.537763815824563,77,0.476041801260516,68,0.294432644461235,73,0.131064094375295,54,0.00572593227813878,54,0.0866905821244358,73,0.118866776311297,76,0.553488884258463,76,0.289011402240176,66,0.088630618623082,78,0.136102067216243,78,0.103854900725603,69,13.4456883055347,83,0.995433902343852,81,0.995334845050041,81,0.1565625,85,0.0583333333333334,47,0.451249999999999,92.5,13.581220839847,81,11.5,89.5,1182.8958,59,37.8214,56,1.5238,57,22.875,47,0.373469387755102,39,0.4728,42,0.1825,76
"L025",13.6375,104,17.9798165722818,104,16.7035232544502,98,0.052408915767444,98,18.036875,104,0.155631118558459,103,92.7632997195388,103,98.0823183532483,88,NA,29,22.0252800808306,103,1.12317299243861,0.117793591235463,97,0.986423068594458,95,0.222731988679421,103,0.244491952680325,101,1.10735997303749,101,1.15384642303385,103,0.677392059064744,103,0.347785164389313,102,0.0403181735231005,102,0.458860001683973,103,0.244824116761861,101,1.27397156110982,103,0.77199898724729,103,0.211158619263666,103,0.313284267728593,103,0.252707686966586,100,13.3290928872459,104,0.988774175336736,104,0.988260050984085,104,0.2715625,104,0.0583333333333334,47,0.91125,104,13.4543839188266,104,5,50,2504.6667,104,153.0952,103,3.7143,104,42,104,0.613138686131387,79,0.688,78,0.0794,45
"L026",13.9815789473684,4,13.5583127071547,1,14.6324691945969,4,-0.062572019343977,4,10.7806509695291,1,0.0846821943572071,91,97.2013842139675,75,99.1720983900837,40,NA,30,12.0051089397921,91,0.873327190211347,0.00725059366440799,55,0.997792394951788,60,0.145137973471514,96,0.14648287986876,84,0.66335687159051,84,0.835800304002641,92,0.500106424919407,91,0.303424472371011,100,0.0306888034778755,100,0.25010643624567,91,0.146959288872692,84,0.931605371960793,90,0.620312106466089,98,0.147314102304825,91,0.209373204620289,90,0.188942321281655,92,13.7184638292456,1,1.01208927133911,1,1.01181757692588,1,0.0399220914127424,5,0.0528127885503231,36,0.00125000000000004,2,13.8807773945693,1,16.8333,104,2289.6667,102,19.9937,25,0.7848,18,34,89,1.51111111111111,97,1.5938,103,0.6474,104
"L027",13.8875,20.5,15.2080588734424,28,15.7597531035641,55,0.00189156257273224,55,13.381875,29,0.0294366399582602,74,98.3753136731983,54,98.2837783375406,85,NA,31,4.20273679544865,74,0.971308047066577,0.0333241354023809,82,0.994324674010244,82,0.0351737698924732,62,0.120961051452929,80,0.54789212985928,80,0.477112450469462,69,0.295900349056649,74,0.121183550258235,48,0.00489515095106341,48,0.0875570165718467,74,0.120968714155847,80,0.564424454831857,77,0.254182801868153,59,0.0870232331545488,77,0.135681438016413,77,0.11268551477021,75,13.6062404390637,19,1.00526745420405,18,1.00519298014857,18,0.0515625,11,0.0420833333333333,12,0.0800000000000001,19,13.7609909817034,21,3.5833,36.5,1202.75,60,55.3786,69,1.5286,58,23.75,51.5,1.17283950617284,94,0.8581,87,0.1024,53
