"GEN","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R"
"L017",38.525,19,8.9307379980993,16,9.27597365079515,53,0.0381565882050947,53,35.5125,17,0.31572883194866,18,98.2128390020634,18,NA,21,100.973640279795,22,46.3614145839897,18,3.35131310190361,-264.479979069152,18,0.963098286460308,52,0.0715388963882203,16,0.0881333742965707,25,0.267071491118019,25,1.68113583942255,19,0.904424244110547,16,0.0791087476365642,16,0.0020860646508752,16,0.817983213334934,16,0.0882218055565483,18,0.405906201905677,25,0.296347650803603,9,0.0287383061285061,7,0.0970735982782738,7,0.074796070107891,6,38.3875044857982,18,1.02352627633204,26,1.02339622779152,26,6.9815625,27,3.00124999999999,18.5,8.4625,31,38.4097752074394,19,4.3333,64.5,144.9167,7.5,53.8778,69,1.5636,57,13.75,10,0.514018691588785,66,0.6984,70,0.2172,72
"L018",NA,50,NA,50,9.19397321215294,52,0.030444043656089,52,NA,50,0.689832807983758,46,95.1580265356428,53,NA,22,93.0999970247931,74,99.1964068917156,46,-1.24297343179046,463.329255609438,85,0.915100850661254,80,0.179409864729883,45,0.141628345873537,51,0.42939023829723,51,2.34548586333068,44,1.43757541495556,47,0.126290399922696,46,0.00531642170421146,46,2.06662307368466,47,0.150829103467845,46,0.557503935798465,49,0.732421279849453,56,0.0721044035597179,53,0.247098730235013,53,0.233504599955322,60,36.0043540246084,63,0.99905815348043,48,0.998796599293242,48,12.2325,57,5.61125,38,15.543125,61,14.722093762576,65,5.1667,75.5,656.25,63,16.4233,21,0.986,26,20,33,0.454545454545455,53,0.4313,36,0.0867,29
"L019",NA,51,NA,51,9.910160072007,63,0.0955989143763502,63,NA,51,0.262320949024257,16,90.1197116445815,90,NA,23,92.0669414674415,80,38.818578195589,16,-1.10122952335107,414.862027710658,50,0.999080295122846,3,0.0773513785490286,18,0.088443350274451,26,0.268155058282994,26,1.61643106397076,17,0.935199655538785,18,0.0838340641208454,19,0.00234271676900601,19,0.874598395719862,18,0.0965329393106084,22,0.353349827898375,16,0.476891444814891,23,0.046353038555111,27,0.158337793144358,27,0.175470819158616,41,33.8930794445875,100,0.941039810196811,100,0.940855794974345,100,23.96125,99,14.31125,89,28.78625,96,14.0319778933136,100,5.8333,84,246.9167,23,59.5238,75,2.8571,97,9.5,3,0.103825136612022,1,0.1559,3,0.0641,22
"L020",35.425,42,8.44700454715857,13,8.20658885358968,35,-0.0682370724081719,35,26.8625,9,3.79225732251485,102,85.400913731463,102,NA,24,89.9094973362372,91,537.354207559338,102,2.93127452390857,-202.529578728262,2,0.682379445560384,101,0.931648851231296,102,0.317208000156095,97,0.96124495960544,97,5.68113583942256,101,3.2622390559951,102,0.285699075606393,101,0.0272079872674491,101,10.6422036584598,102,0.318190532600212,97,1.46016180585269,102,1.1492925166269,86,0.111182809137904,81,0.375687098737048,80,0.229224920635592,56,35.906447095559,66,0.957818563698923,88,0.957469573409438,88,24.2753125,100,10.35125,68.5,23.125,87,35.3308026680187,42,12,103,1362.25,94,38.3902,51,2.5202,83,15.75,15,0.225806451612903,15,0.3225,19,0.0246,9
"L021",NA,52,NA,52,11.785989260273,87,0.246169657607487,87,NA,52,1.56503800274882,73,87.7923836659212,96,NA,25,88.5026642162453,96,222.80230978315,73,-1.05374150108235,435.690878432698,63,0.954514924042567,60,0.364787899436312,69,0.252868151862987,86,0.766710392809765,86,3.26139465662078,62,2.16049665475299,73,0.169446092518977,64,0.00957065942331657,64,4.66774579519888,73,0.253543133445415,81,0.852337968811971,74,0.909074937773528,69,0.0998147584060558,76,0.352905060375481,76,0.318540201831771,80,34.3089494813467,94,0.953495296663886,93,0.952839940153826,93,22.15375,93,8,57,29.230625,98,14.1725495590706,94,8,97,994.9167,79,53.1818,68,2.6116,91,22,43,0.299319727891156,24,0.3657,24,0.1051,40
"L022",37.675,29,8.47743688192078,15,8.65009459411843,43,-0.0225207108907919,43,30.6025,12,1.28320075084493,63,94.815860213341,59,NA,26,101.514585309194,20,182.998217898877,63,3.22993079716356,-246.872343197087,8,0.943482736006516,68,0.319710445578644,62,0.209255653466925,71,0.634494068810788,71,3.29565002900667,65,1.96103958741361,62,0.165055258674407,61,0.00908107947202513,61,3.84567626340334,62,0.218406979432864,69,0.743491646489921,62,0.945158637562122,71,0.0959687522360595,73,0.332382851193902,72,0.320000119417469,81,37.4574602011684,31,0.998270904732504,50,0.997921153477429,50,10.0590625,44,14.58,91.5,8.82812500000001,34,37.5759828322608,29,3.3333,50.5,547,54,76.6527,91,2.7066,93,23.5,47,0.671428571428571,74,0.6168,63,0.2862,84
"L023",NA,53,NA,53,6.14035849472534,11,-0.320174969528363,11,NA,53,0.430402424325174,30,98.5191442014122,17,NA,27,102.283315023865,15,62.5568542457799,30,-1.39607933184421,469.360688058703,91,0.975029686847145,43,0.103601283695781,22,0.131115954825833,46,0.397564835507527,46,1.83104691716103,26,1.14300519081512,28,0.0913063506461173,22,0.00277894988943724,22,1.30646086623032,28,0.133114987406424,43,0.440690897275229,33,0.514707898885818,27,0.0545651347562535,36,0.191277468344561,38,0.183634805710742,43,36.8423550586749,44,1.02123064047887,29,1.02106307999187,28,7.34208333333333,29,7.80124999999998,54.5,7.11250000000001,26,14.9882389527835,53,1.8333,26.5,496.6667,51,10.583,13,0.8031,12,18.75,28,0.457317073170732,54,0.4808,46,0.0412,14
"L024",37.9375,27,5.34856290823185,1,5.48775438428299,6,-0.417773093643739,6,12.351875,1,12.7710224469649,104,84.9745376988081,104,NA,28,100.484527166143,26,1805.43211282783,104,2.65441264221784,-170.946216640052,1,0.0894135069148497,104,3.09466352940402,104,0.626022978894325,104,1.8974479777457,104,10.1333172343111,104,6.04360850856089,104,0.513155407023016,104,0.0877761572523192,104,36.5252038047496,104,0.626771684693683,104,2.62278069275304,104,2.4845507441106,104,0.258876863748294,104,0.898058572826426,104,0.202813567589953,50,38.7334630145941,12,1.03165415569153,19,1.03012555513892,20,13.545625,68,3.00124999999999,18.5,5.340625,18,37.8980899412981,24,10.3333,101,1808.6667,103,90.5166,95,1.9556,76,10.5,4.5,0.477272727272727,56,0.8052,77,0,1.5
"L025",NA,54,NA,54,4.07182383033212,2,-0.676984464930867,2,NA,54,1.4486218034874,67,95.6645470394212,48,NA,29,103.412219626576,12,206.360760410538,67,-1.48207743889666,459.822882841467,81,0.99379989351335,17,0.371517369338374,70,0.205890806684798,70,0.624330114010021,70,3.37356663565427,67,2.07349900265795,67,0.182077401622704,69,0.0110507267272252,69,4.29939811402352,67,0.223315403918204,70,0.753746533660489,63,0.96534686366157,74,0.0954094054107465,70,0.328350265318612,71,0.34190178405242,86,36.8667893693038,42,1.02153452786682,28,1.02101142159447,29,7.92083333333334,32,11.28125,76,6.24062500000001,24,14.9909180978266,52,5.8333,84,1312.25,93,34.7545,46,1.3598,45,29.5,86.5,0.742138364779874,76,0.7386,72,0.1244,46
"L026",35.6453947368421,41,10.4223687235177,28,10.1758648138919,70,0.118580233074502,70,41.4057808171745,24,0.503648458252119,36,90.685037690356,86,NA,30,89.3604951472089,93,72.9014479603866,36,3.2193261955381,-239.753076544101,4,0.951006355214089,64,0.125684914287228,32,0.119579984990692,43,0.362480451091274,43,2.26271478679097,42,1.20489654803828,35,0.105071934295517,29,0.0036800371255338,29,1.45177569147457,35,0.124026445081777,39,0.496886740039891,41,0.596473516218666,40,0.0589198426682528,42,0.201700743702163,42,0.205930884799159,52,35.5080245537232,75,0.947346882424921,97,0.947142382424872,97,21.7279864958449,92,13.78125,85.5,26.0028479916898,90,35.5003849358056,41,4.6667,67.5,338.9167,37,18.3455,24,2.1818,78,17.25,24.5,0.205970149253731,12,0.3221,18,0.0748,27
"L027",NA,55,NA,55,9.75946449288531,57,0.0822895522646502,57,NA,55,0.316218104419115,19,90.3476548307086,88,NA,31,90.9835667568523,86,46.4305149113557,19,-1.11540381235424,416.680137511842,52,0.985513001915348,30,0.0826724701710754,20,0.114085228334351,39,0.34588205241327,39,1.62631216721051,18,1.01381339821241,20,0.0819106018736303,18,0.00223644889976679,18,1.02781760639499,20,0.114643021221814,30,0.411155468915146,27,0.451372021723961,20,0.0482140516731131,29,0.169003279716619,32,0.168663580596728,38,34.0099161262366,99,0.944179572391812,99,0.943992139257667,99,23.4491666666667,98,13.78125,85.5,28.283125,95,14.069577179075,99,5,73,298.25,28,55.6458,70,2.5833,89,15,12,0.168067226890756,6,0.1928,5,0.0709,24
"L028",NA,56,NA,56,5.3625306169408,4,-0.437822854889167,4,NA,56,1.01736289961063,58,90.2495848377605,89,NA,32,91.5955741561201,81,145.453733678403,58,-1.3260300764281,404.934565533379,44,0.915714374160721,79,0.304853788227273,60,0.118722867565744,42,0.35998698464616,42,2.80563224272489,56,1.76406171180411,58,0.174737008356056,68,0.0101776740297415,68,3.11191372305324,58,0.157745386693268,49,0.615745394249088,53,0.848811050432834,63,0.0766727843636118,59,0.256172494270638,56,0.23176732559021,59,34.4825858918345,90,0.955776298061431,90,0.95549441744397,90,21.01875,89,22.445,104,20.305625,79,14.2138108040044,90,3.5,53.5,808.6667,73,58.4622,73,2.5546,87,21.25,37.5,0.287162162162162,22,0.3304,20,0.0303,12
