"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L084",13.825,40.5,0.0109295061880907,22,62.5,0.0156357101824921,5,45.5,0.0708123072217879,5,45.5,0.195082927757199,8,48.5,0.108757538094701,8,48.5,0.102983691454794,35,75.5,0.00353521356855207,35,75.5,0.0118282020924203,8,48.5,0.0182363359121475,5,45.5,0.134001905201578,4,44.5,0.146808752475978,19,59.5,0.0232484064160301,8,48.5,0.0297875513150099,8,48.5
"L085",13.725,84,0.0131819306323297,28,112,0.0744954796026642,56,140,0.337430762063701,56,140,0.303846423033855,44,128,0.180547740775649,44,128,0.0760674821938658,18,102,0.0019287539491047,18,102,0.032597486699191,44,128,0.0745627635847724,55,139,0.340586416425686,47,131,0.157409352662949,24,108,0.0518274292586911,47,131,0.0809614025901029,48,132
"L086",13.7375,79,0.013561333984614,30,109,0.0596365669649458,43,122,0.270116657399195,43,122,0.276041801260518,37,116,0.163699868800591,38,117,0.0904524071543747,29,108,0.00272721265334026,29,108,0.0267976470453306,38,117,0.0599001342417743,44,123,0.297663529016085,38,117,0.197107470162082,39,118,0.0512115509999036,44,123,0.0757127537811181,45,124
"L087",13.775,65.5,0.00170676266521524,1,66.5,0.00804312766514369,2,67.5,0.0363943328266109,2,67.5,0.0968457482700198,1,66.5,0.0485233745930154,1,66.5,0.0357264863005196,2,67.5,0.000425460607793739,2,67.5,0.00235451788189409,1,66.5,0.00825633668096298,1,66.5,0.0867984175238136,1,66.5,0.0565491267636458,2,67.5,0.00869440242408023,1,66.5,0.0102913004927852,1,66.5
"L088",13.825,40.5,0.0178629112866295,41,81.5,0.0379521143462669,27,67.5,0.171827446807926,27,67.5,0.296845748270019,42,82.5,0.164598375354508,41,81.5,0.111881371428013,43,83.5,0.00417248042420434,43,83.5,0.0270926251693433,41,81.5,0.038311558367465,27,67.5,0.300625136766121,39,79.5,0.210983196192421,44,84.5,0.0434149641705122,35,75.5,0.0588258619156402,32,72.5
"L089",13.7125,90.5,0.0133005493239423,29,119.5,0.019574716585558,12,102.5,0.0885740406849667,12,102.5,0.253154251729982,32,122.5,0.130623215979107,18,108.5,0.104044159423335,37,127.5,0.00360839570336947,37,127.5,0.0170624245527244,18,108.5,0.0208053603634015,9,99.5,0.218360907352208,20,110.5,0.164891504930501,30,120.5,0.0240943765286146,10,100.5,0.0282190826623664,6,96.5
"L090",13.7625,70,0.022552679441539,49,119,0.0906331446010356,71,141,0.410523568499633,71,141,0.372887549530535,53,123,0.227396463449234,57,127,0.106159881796191,39,109,0.00375664016766039,39,109,0.0517091515892188,57,127,0.0908041902701749,70,140,0.423826514178318,60,130,0.232147342612951,49,119,0.0687331222776331,61,131,0.104947716389427,63,133
"L091",13.9875,2,0.0204584771994308,47,49,0.01624927953672,7,9,0.073597038584588,7,9,0.246153576966146,26.5,28.5,0.145315186626177,28,30,0.142828354773415,61,63,0.00679997964242679,61,63,0.0211165034642007,28,30,0.0209930638736953,10,12,0.162971786363364,12,14,0.181733293199181,34,36,0.0265108066789228,12,14,0.0331652281501405,11,13
"L092",13.7125,90.5,0.0320523272335613,59.5,150,0.119110537167334,78,168.5,0.539515347517253,78,168.5,0.453846423033855,66.5,157,0.286305857959228,70,160.5,0.113596531115148,45.5,136,0.00430139062713161,45.5,136,0.0819710443017697,70,160.5,0.119130840015644,77,167.5,0.545417801100436,73,163.5,0.23337539350232,50.5,141,0.0820616311078642,70,160.5,0.129100009393791,74.5,165
"L093",13.9125,13,0.0543227381292884,77,90,0.0556806395227788,41,54,0.252009577615257,41,54,0.546845748270019,77,90,0.284348828591185,69,82,0.193240498537615,79,92,0.0124472967583553,79,92,0.0808542563211792,69,82,0.0560178642523311,40,53,0.530925885583782,71,84,0.324464100554104,73,86,0.0626539542503022,56,69,0.0818162473828293,49,62
"L094",13.9125,13,0.00928150543720221,18,31,0.0597069982226658,44,57,0.270441849640403,44,57,0.253846423033854,33,46,0.148587042579979,32,45,0.0653015754989169,12,25,0.00142143192088025,12,25,0.0220781092226644,32,45,0.0597551678149841,42,55,0.280743737177961,36,49,0.14567207171079,17,30,0.0450455389517578,39,52,0.0691097539358894,41,54
"L095",13.7875,61.5,0.0184118318693721,43,104.5,0.0896387988006521,68,129.5,0.406021548477304,68,129.5,0.346153576966145,47,108.5,0.216217215259491,52,113.5,0.0866783724706986,25,86.5,0.00250438008472305,25,86.5,0.0467498841745691,52,113.5,0.0896577317918022,68,129.5,0.411666038845692,59,120.5,0.181073816827703,33,94.5,0.0625534490769137,55,116.5,0.0980725802348483,59,120.5
"L096",13.7125,90.5,0.0320523272335613,59.5,150,0.119110537167334,79,169.5,0.539515347517253,79,169.5,0.453846423033855,66.5,157,0.286305857959228,71,161.5,0.113596531115148,45.5,136,0.00430139062713161,45.5,136,0.0819710443017697,71,161.5,0.119130840015644,78,168.5,0.545417801100436,74,164.5,0.23337539350232,50.5,141,0.0820616311078642,71,161.5,0.129100009393791,74.5,165
"L097",13.7625,70,0.0138576262381829,33,103,0.0466520103642736,35,105,0.211305870247749,35,105,0.246153576966145,25,95,0.147532787118592,31,101,0.103658194562826,36,106,0.00358167376667492,36,106,0.0217659232749798,31,101,0.0474114288355225,36,106,0.242729132218848,26,96,0.194021498054965,38,108,0.0436811315047247,36,106,0.062732892645458,38,108
"L098",13.775,65.5,0.00532636094282344,6,71.5,0.0444601818053254,31,96.5,0.201384728493536,31,96.5,0.195082927757197,7,72.5,0.110511738724018,12,77.5,0.0521403215439954,4,69.5,0.000906204376903742,4,69.5,0.0122128443958056,12,77.5,0.0445687746517574,31,96.5,0.204389668353579,18,83.5,0.10349935480152,7,72.5,0.0315796192374529,19,84.5,0.0488320383106377,25,90.5
