"Lentil","PredictedMean","BLUP","Trait","ENV","grand_mean"
"L015",2.41602620279692,-0.731084283105863,"lodging","Clavet_2024",3.14711048590278
"L016",3.70373601758426,0.556625531681476,"lodging","Clavet_2024",3.14711048590278
"L017",3.05095471485476,-0.0961557710480232,"lodging","Clavet_2024",3.14711048590278
"L018",3.30872858466716,0.161618098764377,"lodging","Clavet_2024",3.14711048590278
"L019",4.30813058049549,1.16102009459271,"lodging","Clavet_2024",3.14711048590278
"L020",3.28847520114885,0.141364715246067,"lodging","Clavet_2024",3.14711048590278
"L021",2.45323172700052,-0.693878758902261,"lodging","Clavet_2024",3.14711048590278
"L022",3.97134049533372,0.824230009430936,"lodging","Clavet_2024",3.14711048590278
"L023",4.61901503504973,1.47190454914695,"lodging","Clavet_2024",3.14711048590278
"L024",4.62657576095012,1.47946527504734,"lodging","Clavet_2024",3.14711048590278
"L025",4.76928037686621,1.62216989096343,"lodging","Clavet_2024",3.14711048590278
"L026",2.57575583981521,-0.571354646087574,"lodging","Clavet_2024",3.14711048590278
"L027",3.00495915223278,-0.142151333670002,"lodging","Clavet_2024",3.14711048590278
"L028",4.27113050236839,1.12402001646561,"lodging","Clavet_2024",3.14711048590278
"L029",3.77743987719144,0.630329391288662,"lodging","Clavet_2024",3.14711048590278
"L030",2.4919414337518,-0.655169052150981,"lodging","Clavet_2024",3.14711048590278
"L031",2.59685401171992,-0.550256474182861,"lodging","Clavet_2024",3.14711048590278
"L032",4.17763779046432,1.03052730456154,"lodging","Clavet_2024",3.14711048590278
"L033",3.96024774054223,0.813137254639448,"lodging","Clavet_2024",3.14711048590278
"L034",4.72345066195537,1.57634017605259,"lodging","Clavet_2024",3.14711048590278
"L035",2.43418511391434,-0.712925371988443,"lodging","Clavet_2024",3.14711048590278
"L036",3.91178511624104,0.764674630338257,"lodging","Clavet_2024",3.14711048590278
"L037",3.67238238198187,0.525271896079086,"lodging","Clavet_2024",3.14711048590278
"L038",4.49753528345606,1.35042479755328,"lodging","Clavet_2024",3.14711048590278
"L039",2.11044450600923,-1.03666597989356,"lodging","Clavet_2024",3.14711048590278
"L040",3.47533201252273,0.328221526619945,"lodging","Clavet_2024",3.14711048590278
"L041",2.12576268089442,-1.02134780500836,"lodging","Clavet_2024",3.14711048590278
"L042",3.4451953294774,0.298084843574618,"lodging","Clavet_2024",3.14711048590278
"L043",2.69615124379488,-0.450959242107897,"lodging","Clavet_2024",3.14711048590278
"L044",2.46401719324548,-0.683093292657302,"lodging","Clavet_2024",3.14711048590278
"L045",3.16905374313822,0.0219432572354363,"lodging","Clavet_2024",3.14711048590278
"L046",3.26725463728257,0.120144151379792,"lodging","Clavet_2024",3.14711048590278
"L047",4.45463032613967,1.30751984023689,"lodging","Clavet_2024",3.14711048590278
"L048",3.03958463715948,-0.107525848743298,"lodging","Clavet_2024",3.14711048590278
"L049",2.06965072495438,-1.0774597609484,"lodging","Clavet_2024",3.14711048590278
"L050",1.94268695587204,-1.20442353003074,"lodging","Clavet_2024",3.14711048590278
"L051",3.4127963535141,0.265685867611324,"lodging","Clavet_2024",3.14711048590278
"L052",2.98394663062638,-0.163163855276404,"lodging","Clavet_2024",3.14711048590278
"L053",4.51634020935897,1.36922972345619,"lodging","Clavet_2024",3.14711048590278
"L054",2.2888349250635,-0.858275560839282,"lodging","Clavet_2024",3.14711048590278
"L055",4.68168936142848,1.5345788755257,"lodging","Clavet_2024",3.14711048590278
"L056",3.53578453586454,0.388674049961754,"lodging","Clavet_2024",3.14711048590278
"L057",3.03315737999203,-0.113953105910747,"lodging","Clavet_2024",3.14711048590278
"L058",2.01568104281631,-1.13142944308647,"lodging","Clavet_2024",3.14711048590278
"L059",3.43294662480837,0.285836138905588,"lodging","Clavet_2024",3.14711048590278
"L060",2.73147362858125,-0.415636857321526,"lodging","Clavet_2024",3.14711048590278
"L061",2.57976016521642,-0.56735032068636,"lodging","Clavet_2024",3.14711048590278
"L062",3.25138158801837,0.104271102115586,"lodging","Clavet_2024",3.14711048590278
"L063",2.81808251950612,-0.329027966396656,"lodging","Clavet_2024",3.14711048590278
"L064",3.2685322823885,0.121421796485721,"lodging","Clavet_2024",3.14711048590278
"L065",2.77060277916333,-0.376507706739449,"lodging","Clavet_2024",3.14711048590278
"L066",2.38581686080067,-0.761293625102113,"lodging","Clavet_2024",3.14711048590278
"L067",3.52290473261678,0.375794246714001,"lodging","Clavet_2024",3.14711048590278
"L068",1.08959428145438,-2.05751620444841,"lodging","Clavet_2024",3.14711048590278
"L069",2.16985826496774,-0.977252220935044,"lodging","Clavet_2024",3.14711048590278
"L070",1.68175264849883,-1.46535783740395,"lodging","Clavet_2024",3.14711048590278
"L071",2.11223136406553,-1.03487912183725,"lodging","Clavet_2024",3.14711048590278
"L072",4.56437009174643,1.41725960584365,"lodging","Clavet_2024",3.14711048590278
"L073",4.41023617814782,1.26312569224504,"lodging","Clavet_2024",3.14711048590278
"L074",4.17624590714914,1.02913542124636,"lodging","Clavet_2024",3.14711048590278
"L075",4.60557063336728,1.4584601474645,"lodging","Clavet_2024",3.14711048590278
"L076",4.26748597442988,1.1203754885271,"lodging","Clavet_2024",3.14711048590278
"L077",2.35362512495018,-0.793485360952606,"lodging","Clavet_2024",3.14711048590278
"L078",4.53772813323627,1.39061764733349,"lodging","Clavet_2024",3.14711048590278
"L079",4.55124515249274,1.40413466658996,"lodging","Clavet_2024",3.14711048590278
"L080",4.50822126166192,1.36111077575914,"lodging","Clavet_2024",3.14711048590278
"L081",4.31039833708434,1.16328785118156,"lodging","Clavet_2024",3.14711048590278
"L082",4.80467899981489,1.65756851391211,"lodging","Clavet_2024",3.14711048590278
"L083",2.35749049432834,-0.789619991574441,"lodging","Clavet_2024",3.14711048590278
"L084",1.88573640554405,-1.26137408035873,"lodging","Clavet_2024",3.14711048590278
"L085",3.31479312493238,0.167682639029595,"lodging","Clavet_2024",3.14711048590278
"L086",4.40192261859671,1.25481213269393,"lodging","Clavet_2024",3.14711048590278
"L087",3.11197453800583,-0.0351359478969515,"lodging","Clavet_2024",3.14711048590278
"L088",3.57545883511882,0.428348349216041,"lodging","Clavet_2024",3.14711048590278
"L089",2.93053585149373,-0.216574634409047,"lodging","Clavet_2024",3.14711048590278
"L090",4.14995061811172,1.00284013220894,"lodging","Clavet_2024",3.14711048590278
"L091",2.86731960505863,-0.27979088084415,"lodging","Clavet_2024",3.14711048590278
"L092",3.80389650938336,0.656786023480582,"lodging","Clavet_2024",3.14711048590278
"L093",1.51487198927291,-1.63223849662987,"lodging","Clavet_2024",3.14711048590278
"L094",2.16402186455396,-0.983088621348825,"lodging","Clavet_2024",3.14711048590278
"L095",3.33393942578199,0.18682893987921,"lodging","Clavet_2024",3.14711048590278
"L096",4.19555342989277,1.04844294398999,"lodging","Clavet_2024",3.14711048590278
"L097",2.22602075012477,-0.921089735778015,"lodging","Clavet_2024",3.14711048590278
"L098",3.53483152755666,0.387721041653876,"lodging","Clavet_2024",3.14711048590278
"L099",4.2743331200071,1.12722263410432,"lodging","Clavet_2024",3.14711048590278
"L100",4.20650139231179,1.05939090640901,"lodging","Clavet_2024",3.14711048590278
"CL1",13.673073488938,0.0453523754302463,"DTE","Hunter_2024",13.6277211135077
"CL2",13.7306434709742,0.102922357466449,"DTE","Hunter_2024",13.6277211135077
"CL3",13.5719277342552,-0.0557933792525365,"DTE","Hunter_2024",13.6277211135077
"Extra",13.6458087964779,0.0180876829701404,"DTE","Hunter_2024",13.6277211135077
"L001",13.691489850782,0.0637687372742448,"DTE","Hunter_2024",13.6277211135077
"L002",13.5523621767023,-0.0753589368053778,"DTE","Hunter_2024",13.6277211135077
"L003",13.5382238827671,-0.0894972307405855,"DTE","Hunter_2024",13.6277211135077
"L004",13.6618623483999,0.0341412348922336,"DTE","Hunter_2024",13.6277211135077
"L005",13.7346470039053,0.106925890397623,"DTE","Hunter_2024",13.6277211135077
"L006",13.4805922120691,-0.147128901438638,"DTE","Hunter_2024",13.6277211135077
"L007",13.5556460429669,-0.0720750705408282,"DTE","Hunter_2024",13.6277211135077
"L008",13.7044342019908,0.0767130884830518,"DTE","Hunter_2024",13.6277211135077
"L009",13.5444586346487,-0.0832624788589946,"DTE","Hunter_2024",13.6277211135077
"L010",13.4826733427393,-0.145047770768393,"DTE","Hunter_2024",13.6277211135077
"L011",13.7075900486931,0.0798689351854094,"DTE","Hunter_2024",13.6277211135077
"L012",13.4411788447857,-0.186542268721972,"DTE","Hunter_2024",13.6277211135077
"L013",13.6374092750452,0.00968816153752527,"DTE","Hunter_2024",13.6277211135077
"L014",13.6963931297536,0.068672016245932,"DTE","Hunter_2024",13.6277211135077
"L015",13.6068457194123,-0.0208753940954054,"DTE","Hunter_2024",13.6277211135077
"L016",13.683884709998,0.0561635964902898,"DTE","Hunter_2024",13.6277211135077
"L017",13.7522601473947,0.124539033887004,"DTE","Hunter_2024",13.6277211135077
"L018",13.5759134295623,-0.0518076839454018,"DTE","Hunter_2024",13.6277211135077
"L019",13.590170068645,-0.0375510448626724,"DTE","Hunter_2024",13.6277211135077
"L020",13.6065659776329,-0.0211551358747677,"DTE","Hunter_2024",13.6277211135077
"L021",13.4899198089124,-0.137801304595303,"DTE","Hunter_2024",13.6277211135077
"L022",13.7342806362148,0.106559522707094,"DTE","Hunter_2024",13.6277211135077
"L023",13.6973784927278,0.0696573792201107,"DTE","Hunter_2024",13.6277211135077
"L024",13.6498349895094,0.0221138760016508,"DTE","Hunter_2024",13.6277211135077
"L025",13.6928512095083,0.0651300960005639,"DTE","Hunter_2024",13.6277211135077
"L026",13.6877255643711,0.060004450863369,"DTE","Hunter_2024",13.6277211135077
"L027",13.523230065365,-0.104491048142703,"DTE","Hunter_2024",13.6277211135077
"L028",13.6562044152238,0.0284833017160775,"DTE","Hunter_2024",13.6277211135077
"L029",13.5081951557558,-0.119525957751879,"DTE","Hunter_2024",13.6277211135077
"L030",13.6209572504425,-0.00676386306517784,"DTE","Hunter_2024",13.6277211135077
"L031",13.6832575725091,0.0555364590013454,"DTE","Hunter_2024",13.6277211135077
"L032",13.6881035690366,0.0603824555289343,"DTE","Hunter_2024",13.6277211135077
"L033",13.6719582663302,0.0442371528225003,"DTE","Hunter_2024",13.6277211135077
"L034",13.7324187591916,0.104697645683878,"DTE","Hunter_2024",13.6277211135077
"L035",13.6173951789238,-0.0103259345839426,"DTE","Hunter_2024",13.6277211135077
"L036",13.6494684699298,0.0217473564220736,"DTE","Hunter_2024",13.6277211135077
"L037",13.6697981413359,0.0420770278281832,"DTE","Hunter_2024",13.6277211135077
"L038",13.6988040527308,0.0710829392230838,"DTE","Hunter_2024",13.6277211135077
"L039",13.6512744876754,0.0235533741676548,"DTE","Hunter_2024",13.6277211135077
"L040",13.6218644957788,-0.0058566177289574,"DTE","Hunter_2024",13.6277211135077
"L041",13.5806553299485,-0.0470657835592299,"DTE","Hunter_2024",13.6277211135077
"L042",13.6786547948003,0.0509336812925891,"DTE","Hunter_2024",13.6277211135077
"L043",13.7011666606113,0.0734455471035691,"DTE","Hunter_2024",13.6277211135077
"L044",13.6024044199629,-0.0253166935448323,"DTE","Hunter_2024",13.6277211135077
"L045",13.583226087069,-0.0444950264386978,"DTE","Hunter_2024",13.6277211135077
"L046",13.5977628984399,-0.0299582150677686,"DTE","Hunter_2024",13.6277211135077
"L047",13.6650477938228,0.0373266803150489,"DTE","Hunter_2024",13.6277211135077
"L048",13.6925585000725,0.0648373865647933,"DTE","Hunter_2024",13.6277211135077
"L049",13.639077284445,0.0113561709373382,"DTE","Hunter_2024",13.6277211135077
"L050",13.7164869485307,0.0887658350229668,"DTE","Hunter_2024",13.6277211135077
"L051",13.6261211410532,-0.00159997245454591,"DTE","Hunter_2024",13.6277211135077
"L052",13.6751842236285,0.0474631101208125,"DTE","Hunter_2024",13.6277211135077
"L053",13.5920372637909,-0.0356838497168326,"DTE","Hunter_2024",13.6277211135077
"L054",13.6916684152625,0.0639473017548333,"DTE","Hunter_2024",13.6277211135077
"L055",13.7494913657335,0.121770252225764,"DTE","Hunter_2024",13.6277211135077
"L056",13.7483040878109,0.12058297430316,"DTE","Hunter_2024",13.6277211135077
"L057",13.40452842935,-0.223192684157684,"DTE","Hunter_2024",13.6277211135077
"L058",13.0614175261843,-0.566303587323452,"DTE","Hunter_2024",13.6277211135077
"L059",13.2873071739517,-0.340413939556019,"DTE","Hunter_2024",13.6277211135077
"L060",13.5110991501907,-0.11662196331701,"DTE","Hunter_2024",13.6277211135077
"L061",13.6023279812382,-0.0253931322695369,"DTE","Hunter_2024",13.6277211135077
"L062",13.5655409396829,-0.0621801738248209,"DTE","Hunter_2024",13.6277211135077
"L063",13.624275135137,-0.00344597837069216,"DTE","Hunter_2024",13.6277211135077
"L064",13.6814388926883,0.0537177791806016,"DTE","Hunter_2024",13.6277211135077
"L065",13.6948613706662,0.0671402571585205,"DTE","Hunter_2024",13.6277211135077
"L066",13.5527716886179,-0.0749494248898088,"DTE","Hunter_2024",13.6277211135077
"L067",13.6374699485373,0.00974883502959401,"DTE","Hunter_2024",13.6277211135077
"L068",13.6894093419125,0.0616882284048099,"DTE","Hunter_2024",13.6277211135077
"L069",13.6221631407531,-0.00555797275458936,"DTE","Hunter_2024",13.6277211135077
"L070",13.5566488497053,-0.0710722638024031,"DTE","Hunter_2024",13.6277211135077
"L071",13.5778713549899,-0.0498497585178175,"DTE","Hunter_2024",13.6277211135077
"L072",13.6701042049705,0.0423830914627494,"DTE","Hunter_2024",13.6277211135077
"L073",13.6575749423756,0.0298538288679229,"DTE","Hunter_2024",13.6277211135077
"L074",13.670757947455,0.0430368339472871,"DTE","Hunter_2024",13.6277211135077
"L075",13.7128359799336,0.0851148664259096,"DTE","Hunter_2024",13.6277211135077
"L076",13.6312961445107,0.00357503100295453,"DTE","Hunter_2024",13.6277211135077
"L077",13.7014892781381,0.0737681646303656,"DTE","Hunter_2024",13.6277211135077
"L078",13.603329837953,-0.0243912755546791,"DTE","Hunter_2024",13.6277211135077
"L079",13.6973880325331,0.0696669190253925,"DTE","Hunter_2024",13.6277211135077
"L080",13.6378168853687,0.0100957718610317,"DTE","Hunter_2024",13.6277211135077
"L081",13.6923168125879,0.0645956990801864,"DTE","Hunter_2024",13.6277211135077
"L082",13.7208950325365,0.0931739190287519,"DTE","Hunter_2024",13.6277211135077
"L083",13.645459952766,0.0177388392583264,"DTE","Hunter_2024",13.6277211135077
"L084",13.6584681176264,0.0307470041186875,"DTE","Hunter_2024",13.6277211135077
"L085",13.6448785665337,0.0171574530259413,"DTE","Hunter_2024",13.6277211135077
"L086",13.6340344856515,0.00631337214383443,"DTE","Hunter_2024",13.6277211135077
"L087",13.6640390867593,0.0363179732516272,"DTE","Hunter_2024",13.6277211135077
"L088",13.6495860002285,0.0218648867207811,"DTE","Hunter_2024",13.6277211135077
"L089",13.5065659322323,-0.121155181275382,"DTE","Hunter_2024",13.6277211135077
"L090",13.7005023204867,0.0727812069789628,"DTE","Hunter_2024",13.6277211135077
"L091",13.6858489198564,0.0581278063486632,"DTE","Hunter_2024",13.6277211135077
"L092",13.6349061039823,0.00718499047458465,"DTE","Hunter_2024",13.6277211135077
"L093",13.6874956572113,0.0597745437036252,"DTE","Hunter_2024",13.6277211135077
"L094",13.7050784038484,0.0773572903407054,"DTE","Hunter_2024",13.6277211135077
"L095",13.5133030642862,-0.114418049221523,"DTE","Hunter_2024",13.6277211135077
"L096",13.6760411325036,0.0483200189959252,"DTE","Hunter_2024",13.6277211135077
"L097",13.5787313223941,-0.0489897911136215,"DTE","Hunter_2024",13.6277211135077
"L098",13.6565924164973,0.0288713029896002,"DTE","Hunter_2024",13.6277211135077
"L099",13.5857020000609,-0.0420191134467611,"DTE","Hunter_2024",13.6277211135077
"L100",13.6400039649141,0.0122828514063507,"DTE","Hunter_2024",13.6277211135077
"CL1",45.5297204578483,-1.4000116958705,"DTF","Hunter_2024",46.9297321537188
"CL2",47.466414192536,0.536682038817162,"DTF","Hunter_2024",46.9297321537188
"CL3",48.6949769842639,1.76524483054511,"DTF","Hunter_2024",46.9297321537188
"Extra",45.5583358007876,-1.37139635293128,"DTF","Hunter_2024",46.9297321537188
"L001",50.794351185264,3.86461903154516,"DTF","Hunter_2024",46.9297321537188
"L002",47.3235825662586,0.393850412539763,"DTF","Hunter_2024",46.9297321537188
"L003",45.2630449938274,-1.66668715989143,"DTF","Hunter_2024",46.9297321537188
"L004",45.4578525810021,-1.47187957271675,"DTF","Hunter_2024",46.9297321537188
"L005",46.0595284019161,-0.870203751802713,"DTF","Hunter_2024",46.9297321537188
"L006",49.9501101147986,3.02037796107972,"DTF","Hunter_2024",46.9297321537188
"L007",49.4786251785388,2.54889302481998,"DTF","Hunter_2024",46.9297321537188
"L008",45.9000557383067,-1.02967641541212,"DTF","Hunter_2024",46.9297321537188
"L009",46.2352665183943,-0.694465635324548,"DTF","Hunter_2024",46.9297321537188
"L010",50.3088390190093,3.3791068652905,"DTF","Hunter_2024",46.9297321537188
"L011",50.3330907970972,3.4033586433784,"DTF","Hunter_2024",46.9297321537188
"L012",50.8921464673341,3.96241431361523,"DTF","Hunter_2024",46.9297321537188
"L013",46.35681137013,-0.572920783588799,"DTF","Hunter_2024",46.9297321537188
"L014",47.7277731483263,0.79804099460744,"DTF","Hunter_2024",46.9297321537188
"L015",44.9949864337842,-1.93474571993466,"DTF","Hunter_2024",46.9297321537188
"L016",46.2417443026697,-0.687987851049108,"DTF","Hunter_2024",46.9297321537188
"L017",45.7991896753326,-1.1305424783862,"DTF","Hunter_2024",46.9297321537188
"L018",46.7532181010543,-0.176514052664579,"DTF","Hunter_2024",46.9297321537188
"L019",48.6217408584958,1.692008704777,"DTF","Hunter_2024",46.9297321537188
"L020",49.2819634335146,2.35223127979575,"DTF","Hunter_2024",46.9297321537188
"L021",47.1604644061249,0.230732252406014,"DTF","Hunter_2024",46.9297321537188
"L022",49.1392663905706,2.20953423685179,"DTF","Hunter_2024",46.9297321537188
"L023",47.1686821560475,0.2389500023287,"DTF","Hunter_2024",46.9297321537188
"L024",48.2656496216288,1.33591746790993,"DTF","Hunter_2024",46.9297321537188
"L025",47.329371949112,0.399639795393171,"DTF","Hunter_2024",46.9297321537188
"L026",49.7489276114496,2.81919545773072,"DTF","Hunter_2024",46.9297321537188
"L027",46.353798245862,-0.575933907856822,"DTF","Hunter_2024",46.9297321537188
"L028",47.1569997391751,0.227267585456282,"DTF","Hunter_2024",46.9297321537188
"L029",48.0648290532271,1.13509689950826,"DTF","Hunter_2024",46.9297321537188
"L030",49.8244177403215,2.89468558660263,"DTF","Hunter_2024",46.9297321537188
"L031",44.1575263246467,-2.77220582907218,"DTF","Hunter_2024",46.9297321537188
"L032",46.9392792613474,0.00954710762858468,"DTF","Hunter_2024",46.9297321537188
"L033",48.3852449667691,1.45551281305028,"DTF","Hunter_2024",46.9297321537188
"L034",45.9273122822638,-1.00241987145507,"DTF","Hunter_2024",46.9297321537188
"L035",46.0673763421361,-0.862355811582759,"DTF","Hunter_2024",46.9297321537188
"L036",46.8615451081111,-0.0681870456077647,"DTF","Hunter_2024",46.9297321537188
"L037",49.8507757594139,2.92104360569509,"DTF","Hunter_2024",46.9297321537188
"L038",48.0594070598017,1.12967490608289,"DTF","Hunter_2024",46.9297321537188
"L039",44.2362644023149,-2.69346775140398,"DTF","Hunter_2024",46.9297321537188
"L040",47.5504330466827,0.620700892963882,"DTF","Hunter_2024",46.9297321537188
"L041",47.3380614756672,0.408329321948393,"DTF","Hunter_2024",46.9297321537188
"L042",48.5399832826687,1.61025112894989,"DTF","Hunter_2024",46.9297321537188
"L043",46.6543261994304,-0.275405954288473,"DTF","Hunter_2024",46.9297321537188
"L044",49.7597797345837,2.83004758086489,"DTF","Hunter_2024",46.9297321537188
"L045",45.7493852981367,-1.1803468555821,"DTF","Hunter_2024",46.9297321537188
"L046",47.3309886301726,0.401256476453767,"DTF","Hunter_2024",46.9297321537188
"L047",46.1518148591154,-0.777917294603462,"DTF","Hunter_2024",46.9297321537188
"L048",46.5666706484085,-0.363061505310341,"DTF","Hunter_2024",46.9297321537188
"L049",49.3547856950582,2.42505354133936,"DTF","Hunter_2024",46.9297321537188
"L050",44.3265113707215,-2.60322078299735,"DTF","Hunter_2024",46.9297321537188
"L051",46.7295563859122,-0.200175767806634,"DTF","Hunter_2024",46.9297321537188
"L052",48.2388761808735,1.30914402715462,"DTF","Hunter_2024",46.9297321537188
"L053",47.1253819524658,0.195649798746985,"DTF","Hunter_2024",46.9297321537188
"L054",47.6717622013637,0.742030047644825,"DTF","Hunter_2024",46.9297321537188
"L055",46.5065221922028,-0.423209961516001,"DTF","Hunter_2024",46.9297321537188
"L056",46.5658952843121,-0.363836869406768,"DTF","Hunter_2024",46.9297321537188
"L057",46.7371005625473,-0.192631591171519,"DTF","Hunter_2024",46.9297321537188
"L058",50.1370707952655,3.20733864154669,"DTF","Hunter_2024",46.9297321537188
"L059",48.5134114670431,1.58367931332426,"DTF","Hunter_2024",46.9297321537188
"L060",43.442776836305,-3.48695531741382,"DTF","Hunter_2024",46.9297321537188
"L061",47.4660255602168,0.536293406497997,"DTF","Hunter_2024",46.9297321537188
"L062",45.6353456455626,-1.29438650815627,"DTF","Hunter_2024",46.9297321537188
"L063",44.9290097199236,-2.00072243379523,"DTF","Hunter_2024",46.9297321537188
"L064",45.1951923324862,-1.73453982123267,"DTF","Hunter_2024",46.9297321537188
"L065",46.4544167542429,-0.475315399475903,"DTF","Hunter_2024",46.9297321537188
"L066",47.4100665441806,0.480334390461771,"DTF","Hunter_2024",46.9297321537188
"L067",45.3070653376855,-1.62266681603332,"DTF","Hunter_2024",46.9297321537188
"L068",51.0593862373211,4.12965408360227,"DTF","Hunter_2024",46.9297321537188
"L069",47.2274224479633,0.297690294244511,"DTF","Hunter_2024",46.9297321537188
"L070",46.10239431242,-0.827337841298863,"DTF","Hunter_2024",46.9297321537188
"L071",50.3204005443117,3.39066839059281,"DTF","Hunter_2024",46.9297321537188
"L072",44.0245343415422,-2.9051978121766,"DTF","Hunter_2024",46.9297321537188
"L073",43.7899373713131,-3.13979478240572,"DTF","Hunter_2024",46.9297321537188
"L074",43.2788297896638,-3.65090236405506,"DTF","Hunter_2024",46.9297321537188
"L075",43.8794508273163,-3.05028132640251,"DTF","Hunter_2024",46.9297321537188
"L076",43.5488311783266,-3.38090097539224,"DTF","Hunter_2024",46.9297321537188
"L077",45.6848013570022,-1.24493079671669,"DTF","Hunter_2024",46.9297321537188
"L078",46.8229305556811,-0.106801598037741,"DTF","Hunter_2024",46.9297321537188
"L079",47.0156675210754,0.0859353673566048,"DTF","Hunter_2024",46.9297321537188
"L080",44.453713257468,-2.47601889625085,"DTF","Hunter_2024",46.9297321537188
"L081",47.6853057866444,0.755573632925532,"DTF","Hunter_2024",46.9297321537188
"L082",43.9559844059862,-2.97374774773262,"DTF","Hunter_2024",46.9297321537188
"L083",45.9284760147865,-1.00125613893236,"DTF","Hunter_2024",46.9297321537188
"L084",46.8962585647399,-0.0334735889789712,"DTF","Hunter_2024",46.9297321537188
"L085",45.3411358789149,-1.58859627480389,"DTF","Hunter_2024",46.9297321537188
"L086",46.8411213507893,-0.0886108029295229,"DTF","Hunter_2024",46.9297321537188
"L087",45.6344463227559,-1.29528583096289,"DTF","Hunter_2024",46.9297321537188
"L088",43.3880064638838,-3.54172568983508,"DTF","Hunter_2024",46.9297321537188
"L089",47.5037929311913,0.57406077747244,"DTF","Hunter_2024",46.9297321537188
"L090",45.0876390368504,-1.84209311686844,"DTF","Hunter_2024",46.9297321537188
"L091",45.3141954519719,-1.61553670174691,"DTF","Hunter_2024",46.9297321537188
"L092",45.5466562599158,-1.38307589380304,"DTF","Hunter_2024",46.9297321537188
"L093",49.0088590579537,2.0791269042349,"DTF","Hunter_2024",46.9297321537188
"L094",49.3625240906361,2.43279193691728,"DTF","Hunter_2024",46.9297321537188
"L095",46.9564921843172,0.0267600305984033,"DTF","Hunter_2024",46.9297321537188
"L096",46.7819073589881,-0.147824794730724,"DTF","Hunter_2024",46.9297321537188
"L097",47.7949319405074,0.86519978678853,"DTF","Hunter_2024",46.9297321537188
"L098",47.4865268175844,0.556794663865517,"DTF","Hunter_2024",46.9297321537188
"L099",45.5781869729451,-1.35154518077373,"DTF","Hunter_2024",46.9297321537188
"L100",46.282674619943,-0.647057533775822,"DTF","Hunter_2024",46.9297321537188
"CL1",79.0673201654987,-2.28998126020497,"DTM","Hunter_2024",81.3573014257036
"CL2",83.4722666799874,2.1149652542838,"DTM","Hunter_2024",81.3573014257036
"CL3",81.6291400646783,0.271838638974643,"DTM","Hunter_2024",81.3573014257036
"Extra",79.4276697141602,-1.92963171154348,"DTM","Hunter_2024",81.3573014257036
"L001",82.8198224539866,1.46252102828294,"DTM","Hunter_2024",81.3573014257036
"L002",80.7181614404639,-0.639139985239723,"DTM","Hunter_2024",81.3573014257036
"L003",81.909963216091,0.552661790387319,"DTM","Hunter_2024",81.3573014257036
"L004",80.7012408540169,-0.65606057168678,"DTM","Hunter_2024",81.3573014257036
"L005",81.8111286983988,0.45382727269515,"DTM","Hunter_2024",81.3573014257036
"L006",82.8976439233179,1.54034249761423,"DTM","Hunter_2024",81.3573014257036
"L007",80.7859521537191,-0.571349271984573,"DTM","Hunter_2024",81.3573014257036
"L008",82.6793643168651,1.32206289116145,"DTM","Hunter_2024",81.3573014257036
"L009",79.8563191827388,-1.50098224296487,"DTM","Hunter_2024",81.3573014257036
"L010",81.6658759297799,0.308574504076304,"DTM","Hunter_2024",81.3573014257036
"L011",85.4402450466268,4.08294362092317,"DTM","Hunter_2024",81.3573014257036
"L012",84.1087747257622,2.75147330005855,"DTM","Hunter_2024",81.3573014257036
"L013",82.1929554088685,0.835653983164875,"DTM","Hunter_2024",81.3573014257036
"L014",81.2472677533415,-0.110033672362178,"DTM","Hunter_2024",81.3573014257036
"L015",79.5477963420458,-1.8095050836578,"DTM","Hunter_2024",81.3573014257036
"L016",80.6408028338179,-0.716498591885767,"DTM","Hunter_2024",81.3573014257036
"L017",81.3505610126303,-0.00674041307330242,"DTM","Hunter_2024",81.3573014257036
"L018",80.3323268772326,-1.02497454847106,"DTM","Hunter_2024",81.3573014257036
"L019",80.5996724620548,-0.757628963648813,"DTM","Hunter_2024",81.3573014257036
"L020",81.3381281738142,-0.0191732518894696,"DTM","Hunter_2024",81.3573014257036
"L021",79.030799344957,-2.32650208074662,"DTM","Hunter_2024",81.3573014257036
"L022",84.094563876931,2.73726245122737,"DTM","Hunter_2024",81.3573014257036
"L023",82.8929698218168,1.53566839611315,"DTM","Hunter_2024",81.3573014257036
"L024",84.8459171078912,3.48861568218751,"DTM","Hunter_2024",81.3573014257036
"L025",82.9610436881679,1.60374226246429,"DTM","Hunter_2024",81.3573014257036
"L026",81.3742355613636,0.0169341356599233,"DTM","Hunter_2024",81.3573014257036
"L027",78.6009934274593,-2.75630799824438,"DTM","Hunter_2024",81.3573014257036
"L028",80.0588036225091,-1.29849780319451,"DTM","Hunter_2024",81.3573014257036
"L029",78.6786782027583,-2.67862322294538,"DTM","Hunter_2024",81.3573014257036
"L030",82.4846828503803,1.12738142467666,"DTM","Hunter_2024",81.3573014257036
"L031",78.6281417243645,-2.72915970133913,"DTM","Hunter_2024",81.3573014257036
"L032",80.7543486193518,-0.602952806351809,"DTM","Hunter_2024",81.3573014257036
"L033",81.5158967371613,0.158595311457645,"DTM","Hunter_2024",81.3573014257036
"L034",81.7317762842429,0.374474858539287,"DTM","Hunter_2024",81.3573014257036
"L035",79.7300556832301,-1.62724574247358,"DTM","Hunter_2024",81.3573014257036
"L036",81.0384445340067,-0.318856891696939,"DTM","Hunter_2024",81.3573014257036
